,UF,Internet,Rend.mens.Domiciliar,Ren.mens.percapta,Faixa.Rend.mens.percapta,Num.Televisores,Classe
114126,PR,Sim,700.0,233.0,2.0,2.0,baixa
114127,PR,Sim,3830.0,766.0,3.0,1.0,média baixa
114128,PR,Nao,2476.0,1238.0,4.0,2.0,média
114130,PR,Sim,8050.0,2683.0,6.0,2.0,alta
114131,PR,Sim,6200.0,1550.0,4.0,2.0,média
114132,PR,Nao,1000.0,1000.0,4.0,1.0,média baixa
114133,PR,Sim,6000.0,1500.0,4.0,2.0,média
114135,PR,Sim,1600.0,533.0,3.0,1.0,média baixa
114136,PR,Nao,3576.0,1788.0,5.0,1.0,média
114137,PR,Sim,7600.0,1266.0,4.0,2.0,média
114138,PR,Sim,10000.0,2500.0,6.0,1.0,alta
114139,PR,Sim,2668.0,889.0,4.0,1.0,média baixa
114140,PR,Sim,2055.0,513.0,3.0,2.0,média baixa
114141,PR,Sim,1576.0,788.0,3.0,2.0,média baixa
114142,PR,Nao,2672.0,1336.0,4.0,2.0,média
114143,PR,Sim,2284.0,571.0,3.0,2.0,média baixa
114144,PR,Sim,3615.0,1205.0,4.0,2.0,média
114145,PR,Sim,4100.0,2050.0,5.0,1.0,média
114146,PR,Sim,200.0,100.0,1.0,1.0,baixa
114147,PR,Nao,5840.0,2920.0,6.0,2.0,alta
114148,PR,Sim,4000.0,2000.0,5.0,2.0,média
114149,PR,Sim,2600.0,650.0,3.0,1.0,média baixa
114150,PR,Sim,2693.0,897.0,4.0,1.0,média baixa
114151,PR,Sim,7488.0,2496.0,6.0,1.0,alta
114152,PR,Sim,3395.0,848.0,4.0,3.0,média baixa
114153,PR,Nao,2364.0,1182.0,4.0,1.0,média
114154,PR,Nao,788.0,394.0,2.0,1.0,baixa
114155,PR,Nao,1016.0,1016.0,4.0,1.0,média baixa
114156,PR,Sim,3000.0,3000.0,6.0,1.0,alta
114157,PR,Nao,1200.0,1200.0,4.0,1.0,média
114158,PR,Sim,1800.0,450.0,3.0,2.0,média baixa
114160,PR,Nao,450.0,450.0,3.0,1.0,média baixa
114162,PR,Sim,9000.0,3000.0,6.0,2.0,alta
114163,PR,Sim,3000.0,1500.0,4.0,1.0,média
114164,PR,Sim,2600.0,1300.0,4.0,1.0,média
114165,PR,Sim,788.0,394.0,2.0,4.0,baixa
114166,PR,Sim,1500.0,375.0,2.0,1.0,baixa
114167,PR,Sim,788.0,788.0,3.0,1.0,média baixa
114168,PR,Nao,1983.0,661.0,3.0,2.0,média baixa
114169,PR,Nao,2088.0,522.0,3.0,1.0,média baixa
114170,PR,Nao,400.0,66.0,1.0,1.0,baixa
114171,PR,Nao,1100.0,1100.0,4.0,1.0,média
114173,PR,Sim,236.0,236.0,2.0,1.0,baixa
114174,PR,Nao,1576.0,788.0,3.0,1.0,média baixa
114175,PR,Nao,2300.0,575.0,3.0,1.0,média baixa
114176,PR,Nao,2080.0,416.0,3.0,1.0,baixa
114177,PR,Nao,112.0,56.0,1.0,1.0,baixa
114178,PR,Sim,3100.0,775.0,3.0,1.0,média baixa
114179,PR,Nao,2364.0,1182.0,4.0,1.0,média
114180,PR,Sim,3006.0,751.0,3.0,2.0,média baixa
114181,PR,Sim,1600.0,1600.0,5.0,1.0,média
114182,PR,Nao,1576.0,788.0,3.0,1.0,média baixa
114183,PR,Sim,1400.0,350.0,2.0,1.0,baixa
114184,PR,Nao,788.0,788.0,3.0,1.0,média baixa
114185,PR,Nao,2000.0,2000.0,5.0,1.0,média
114186,PR,Nao,788.0,788.0,3.0,1.0,média baixa
114187,PR,Nao,3076.0,1538.0,4.0,2.0,média
114188,PR,Nao,1950.0,650.0,3.0,1.0,média baixa
114190,PR,Sim,1300.0,1300.0,4.0,1.0,média
114191,PR,Nao,300.0,75.0,1.0,1.0,baixa
114192,PR,Nao,2000.0,1000.0,4.0,1.0,média baixa
114193,PR,Sim,4300.0,860.0,4.0,1.0,média baixa
114194,PR,Sim,8300.0,2075.0,5.0,2.0,média
114196,PR,Nao,420.0,420.0,3.0,1.0,baixa
114197,PR,Nao,500.0,250.0,2.0,1.0,baixa
114198,PR,Nao,1576.0,788.0,3.0,2.0,média baixa
114199,PR,Sim,1788.0,596.0,3.0,1.0,média baixa
114200,PR,Sim,1500.0,500.0,3.0,3.0,média baixa
114201,PR,Nao,2115.0,705.0,3.0,1.0,média baixa
114202,PR,Sim,3000.0,1000.0,4.0,1.0,média baixa
114203,PR,Nao,2676.0,669.0,3.0,1.0,média baixa
114205,PR,Nao,1300.0,433.0,3.0,1.0,baixa
114206,PR,Nao,200.0,100.0,1.0,1.0,baixa
114207,PR,Sim,2900.0,966.0,4.0,1.0,média baixa
114208,PR,Nao,2076.0,692.0,3.0,1.0,média baixa
114209,PR,Sim,788.0,262.0,2.0,2.0,baixa
114210,PR,Nao,1288.0,644.0,3.0,1.0,média baixa
114211,PR,Nao,1688.0,844.0,4.0,1.0,média baixa
114213,PR,Sim,6000.0,1500.0,4.0,1.0,média
114214,PR,Nao,788.0,788.0,3.0,1.0,média baixa
114215,PR,Sim,1400.0,466.0,3.0,1.0,média baixa
114216,PR,Sim,3600.0,1200.0,4.0,2.0,média
114217,PR,Nao,2420.0,806.0,4.0,1.0,média baixa
114218,PR,Nao,1500.0,1500.0,4.0,1.0,média
114219,PR,Sim,7088.0,2362.0,5.0,2.0,média
114220,PR,Sim,1576.0,788.0,3.0,1.0,média baixa
114222,PR,Sim,3000.0,1000.0,4.0,1.0,média baixa
114223,PR,Sim,2700.0,900.0,4.0,2.0,média baixa
114224,PR,Sim,2800.0,1400.0,4.0,1.0,média
114225,PR,Sim,2800.0,700.0,3.0,1.0,média baixa
114226,PR,Nao,786.0,786.0,3.0,1.0,média baixa
114227,PR,Nao,788.0,788.0,3.0,1.0,média baixa
114229,PR,Nao,1576.0,1576.0,4.0,1.0,média
114230,PR,Sim,4600.0,1533.0,4.0,3.0,média
114231,PR,Sim,2000.0,2000.0,5.0,2.0,média
114233,PR,Nao,600.0,100.0,1.0,1.0,baixa
114234,PR,Sim,1080.0,1080.0,4.0,1.0,média
114235,PR,Nao,982.0,196.0,1.0,1.0,baixa
114236,PR,Nao,1600.0,533.0,3.0,1.0,média baixa
114237,PR,Nao,1374.0,343.0,2.0,2.0,baixa
114239,PR,Sim,4200.0,2100.0,5.0,2.0,média
114240,PR,Sim,2330.0,582.0,3.0,2.0,média baixa
114241,PR,Sim,2300.0,766.0,3.0,3.0,média baixa
114242,PR,Sim,2800.0,933.0,4.0,1.0,média baixa
114243,PR,Nao,1100.0,275.0,2.0,2.0,baixa
114244,PR,Sim,2800.0,933.0,4.0,2.0,média baixa
114245,PR,Nao,788.0,262.0,2.0,1.0,baixa
114246,PR,Nao,1300.0,650.0,3.0,1.0,média baixa
114247,PR,Sim,1364.0,341.0,2.0,2.0,baixa
114249,PR,Nao,788.0,394.0,2.0,1.0,baixa
114250,PR,Sim,3988.0,797.0,4.0,3.0,média baixa
114251,PR,Sim,2180.0,726.0,3.0,1.0,média baixa
114252,PR,Sim,8600.0,2866.0,6.0,1.0,alta
114253,PR,Nao,1888.0,944.0,4.0,2.0,média baixa
114254,PR,Sim,1751.0,583.0,3.0,1.0,média baixa
114255,PR,Nao,1200.0,600.0,3.0,2.0,média baixa
114256,PR,Sim,2176.0,435.0,3.0,1.0,baixa
114257,PR,Nao,1000.0,333.0,2.0,1.0,baixa
114258,PR,Nao,200.0,40.0,1.0,1.0,baixa
114259,PR,Nao,800.0,800.0,4.0,1.0,média baixa
114260,PR,Sim,5940.0,848.0,4.0,2.0,média baixa
114261,PR,Sim,4700.0,940.0,4.0,4.0,média baixa
114262,PR,Nao,788.0,394.0,2.0,2.0,baixa
114263,PR,Nao,1576.0,788.0,3.0,1.0,média baixa
114264,PR,Sim,7300.0,1825.0,5.0,3.0,média
114265,PR,Sim,1900.0,950.0,4.0,2.0,média baixa
114266,PR,Sim,4088.0,1022.0,4.0,3.0,média
114267,PR,Sim,5500.0,1833.0,5.0,3.0,média
114268,PR,Nao,3592.0,898.0,4.0,2.0,média baixa
114269,PR,Sim,2688.0,672.0,3.0,1.0,média baixa
114270,PR,Nao,2000.0,1000.0,4.0,1.0,média baixa
114271,PR,Sim,1300.0,433.0,3.0,1.0,baixa
114272,PR,Nao,1200.0,240.0,2.0,2.0,baixa
114273,PR,Sim,1576.0,394.0,2.0,1.0,baixa
114274,PR,Sim,3040.0,1520.0,4.0,2.0,média
114275,PR,Sim,1866.0,622.0,3.0,1.0,média baixa
114276,PR,Sim,1466.0,293.0,2.0,4.0,baixa
114277,PR,Nao,2524.0,841.0,4.0,1.0,média baixa
114278,PR,Sim,1650.0,825.0,4.0,1.0,média baixa
114279,PR,Nao,2500.0,833.0,4.0,3.0,média baixa
114281,PR,Nao,2700.0,1350.0,4.0,1.0,média
114282,PR,Nao,1882.0,268.0,2.0,1.0,baixa
114283,PR,Nao,940.0,235.0,2.0,1.0,baixa
114284,PR,Nao,1682.0,420.0,3.0,3.0,baixa
114285,PR,Nao,4900.0,1633.0,5.0,1.0,média
114286,PR,Sim,10200.0,2550.0,6.0,3.0,alta
114287,PR,Nao,1282.0,320.0,2.0,2.0,baixa
114288,PR,Nao,1000.0,333.0,2.0,1.0,baixa
114289,PR,Sim,6876.0,982.0,4.0,2.0,média baixa
114290,PR,Sim,3800.0,760.0,3.0,2.0,média baixa
114292,PR,Sim,6000.0,3000.0,6.0,2.0,alta
114293,PR,Sim,4000.0,2000.0,5.0,1.0,média
114294,PR,Sim,1888.0,629.0,3.0,2.0,média baixa
114296,PR,Nao,100.0,33.0,1.0,1.0,baixa
114297,PR,Nao,397.0,99.0,1.0,1.0,baixa
114298,PR,Sim,9000.0,3000.0,6.0,3.0,alta
114299,PR,Sim,14000.0,4666.0,7.0,4.0,alta
114300,PR,Sim,2900.0,725.0,3.0,4.0,média baixa
114301,PR,Nao,1492.0,373.0,2.0,1.0,baixa
114302,PR,Sim,5076.0,1269.0,4.0,1.0,média
114304,PR,Sim,5410.0,2705.0,6.0,2.0,alta
114305,PR,Nao,1576.0,1576.0,4.0,1.0,média
114306,PR,Sim,2300.0,1150.0,4.0,2.0,média
114307,PR,Sim,7300.0,1825.0,5.0,4.0,média
114308,PR,Nao,1788.0,894.0,4.0,1.0,média baixa
114309,PR,Nao,1200.0,300.0,2.0,1.0,baixa
114310,PR,Sim,2000.0,1000.0,4.0,1.0,média baixa
114311,PR,Nao,800.0,200.0,2.0,1.0,baixa
114312,PR,Nao,250.0,250.0,2.0,2.0,baixa
114316,PR,Nao,788.0,262.0,2.0,1.0,baixa
114317,PR,Nao,1400.0,700.0,3.0,1.0,média baixa
114318,PR,Nao,400.0,400.0,3.0,1.0,baixa
114319,PR,Nao,837.0,139.0,1.0,1.0,baixa
114320,PR,Nao,412.0,137.0,1.0,1.0,baixa
114321,PR,Sim,3377.0,1688.0,5.0,1.0,média
114323,PR,Nao,788.0,394.0,2.0,3.0,baixa
114324,PR,Sim,2300.0,460.0,3.0,2.0,média baixa
114326,PR,Sim,3800.0,633.0,3.0,1.0,média baixa
114327,PR,Sim,4400.0,1466.0,4.0,2.0,média
114328,PR,Sim,10100.0,2525.0,6.0,2.0,alta
114330,PR,Sim,5000.0,1250.0,4.0,1.0,média
114332,PR,Nao,2788.0,1394.0,4.0,1.0,média
114333,PR,Nao,1600.0,800.0,4.0,1.0,média baixa
114336,PR,Sim,2800.0,933.0,4.0,1.0,média baixa
114337,PR,Sim,10800.0,2160.0,5.0,4.0,média
114339,PR,Sim,3840.0,1280.0,4.0,1.0,média
114341,PR,Sim,5638.0,1409.0,4.0,2.0,média
114342,PR,Sim,3790.0,1263.0,4.0,1.0,média
114345,PR,Nao,1714.0,428.0,3.0,1.0,baixa
114346,PR,Sim,2800.0,1400.0,4.0,1.0,média
114349,PR,Sim,1279.0,1279.0,4.0,1.0,média
114350,PR,Sim,2488.0,829.0,4.0,1.0,média baixa
114351,PR,Sim,2500.0,625.0,3.0,1.0,média baixa
114352,PR,Sim,3200.0,800.0,4.0,1.0,média baixa
114353,PR,Sim,1000.0,1000.0,4.0,1.0,média baixa
114354,PR,Nao,3088.0,1544.0,4.0,3.0,média
114355,PR,Nao,2300.0,1150.0,4.0,1.0,média
114356,PR,Sim,2150.0,716.0,3.0,3.0,média baixa
114359,PR,Nao,1200.0,400.0,3.0,1.0,baixa
114360,PR,Nao,1398.0,279.0,2.0,1.0,baixa
114362,PR,Sim,1788.0,894.0,4.0,1.0,média baixa
114363,PR,Sim,1000.0,500.0,3.0,1.0,média baixa
114364,PR,Sim,1800.0,900.0,4.0,4.0,média baixa
114365,PR,Nao,1811.0,603.0,3.0,1.0,média baixa
114366,PR,Sim,2788.0,929.0,4.0,1.0,média baixa
114367,PR,Sim,7700.0,1540.0,4.0,1.0,média
114368,PR,Sim,2250.0,2250.0,5.0,1.0,média
114369,PR,Nao,2300.0,766.0,3.0,1.0,média baixa
114370,PR,Nao,0.0,0.0,0.0,1.0,baixa
114371,PR,Nao,1370.0,342.0,2.0,1.0,baixa
114373,PR,Nao,1576.0,525.0,3.0,2.0,média baixa
114374,PR,Nao,788.0,788.0,3.0,1.0,média baixa
114375,PR,Nao,1000.0,250.0,2.0,1.0,baixa
114376,PR,Sim,1576.0,525.0,3.0,1.0,média baixa
114377,PR,Sim,2776.0,1388.0,4.0,1.0,média
114379,PR,Sim,1500.0,750.0,3.0,1.0,média baixa
114380,PR,Sim,1788.0,894.0,4.0,1.0,média baixa
114382,PR,Sim,7600.0,2533.0,6.0,2.0,alta
114384,PR,Nao,1635.0,327.0,2.0,2.0,baixa
114387,PR,Nao,0.0,0.0,0.0,1.0,baixa
114390,PR,Nao,1988.0,662.0,3.0,3.0,média baixa
114391,PR,Sim,3900.0,975.0,4.0,2.0,média baixa
114393,PR,Nao,1588.0,794.0,4.0,1.0,média baixa
114401,PR,Nao,3050.0,1016.0,4.0,1.0,média baixa
114403,PR,Sim,2000.0,666.0,3.0,1.0,média baixa
114404,PR,Nao,2076.0,1038.0,4.0,1.0,média
114405,PR,Sim,4300.0,1433.0,4.0,2.0,média
114406,PR,Sim,2850.0,950.0,4.0,1.0,média baixa
114407,PR,Sim,2000.0,400.0,3.0,1.0,baixa
114408,PR,Sim,7500.0,3750.0,6.0,2.0,alta
114409,PR,Sim,1100.0,550.0,3.0,1.0,média baixa
114410,PR,Sim,3750.0,937.0,4.0,1.0,média baixa
114411,PR,Sim,4210.0,1403.0,4.0,2.0,média
114412,PR,Sim,3588.0,1794.0,5.0,1.0,média
114413,PR,Sim,2788.0,1394.0,4.0,2.0,média
114414,PR,Sim,4330.0,1443.0,4.0,2.0,média
114416,PR,Sim,6888.0,1377.0,4.0,1.0,média
114418,PR,Sim,2744.0,686.0,3.0,1.0,média baixa
114419,PR,Sim,8200.0,1640.0,5.0,2.0,média
114420,PR,Sim,950.0,475.0,3.0,2.0,média baixa
114421,PR,Sim,1576.0,525.0,3.0,1.0,média baixa
114422,PR,Nao,1400.0,700.0,3.0,1.0,média baixa
114423,PR,Nao,985.0,985.0,4.0,1.0,média baixa
114425,PR,Sim,788.0,197.0,1.0,1.0,baixa
114426,PR,Nao,1350.0,1350.0,4.0,2.0,média
114427,PR,Sim,7000.0,2333.0,5.0,2.0,média
114428,PR,Nao,1505.0,752.0,3.0,1.0,média baixa
114429,PR,Nao,1576.0,788.0,3.0,2.0,média baixa
114430,PR,Sim,1970.0,985.0,4.0,1.0,média baixa
114432,PR,Sim,2364.0,591.0,3.0,3.0,média baixa
114433,PR,Sim,19000.0,4750.0,7.0,6.0,alta
114434,PR,Sim,6576.0,1315.0,4.0,4.0,média
114436,PR,Nao,788.0,788.0,3.0,1.0,média baixa
114437,PR,Sim,4800.0,1600.0,5.0,4.0,média
114438,PR,Nao,4788.0,2394.0,6.0,1.0,média
114439,PR,Sim,2676.0,1338.0,4.0,1.0,média
114440,PR,Sim,4200.0,840.0,4.0,2.0,média baixa
114441,PR,Nao,788.0,262.0,2.0,2.0,baixa
114443,PR,Sim,2788.0,2788.0,6.0,1.0,alta
114444,PR,Sim,2458.0,409.0,3.0,2.0,baixa
114446,PR,Nao,1000.0,200.0,2.0,1.0,baixa
114447,PR,Nao,1738.0,1738.0,5.0,1.0,média
114449,PR,Sim,3800.0,1266.0,4.0,1.0,média
114450,PR,Sim,3164.0,1054.0,4.0,3.0,média
114451,PR,Nao,788.0,788.0,3.0,2.0,média baixa
114452,PR,Sim,2988.0,747.0,3.0,1.0,média baixa
114453,PR,Nao,3076.0,1025.0,4.0,1.0,média
114454,PR,Nao,2000.0,666.0,3.0,2.0,média baixa
114455,PR,Sim,2800.0,1400.0,4.0,2.0,média
114456,PR,Sim,7500.0,3750.0,6.0,3.0,alta
114457,PR,Sim,3100.0,775.0,3.0,2.0,média baixa
114458,PR,Nao,3350.0,1116.0,4.0,1.0,média
114459,PR,Sim,2262.0,1131.0,4.0,3.0,média
114460,PR,Sim,3416.0,854.0,4.0,1.0,média baixa
114461,PR,Sim,1988.0,662.0,3.0,1.0,média baixa
114462,PR,Nao,2838.0,946.0,4.0,1.0,média baixa
114464,PR,Sim,1550.0,775.0,3.0,2.0,média baixa
114465,PR,Sim,3100.0,1033.0,4.0,1.0,média
114466,PR,Nao,980.0,326.0,2.0,1.0,baixa
114467,PR,Sim,3300.0,550.0,3.0,2.0,média baixa
114468,PR,Nao,1388.0,694.0,3.0,2.0,média baixa
114469,PR,Nao,937.0,234.0,2.0,1.0,baixa
114470,PR,Nao,1789.0,596.0,3.0,3.0,média baixa
114471,PR,Nao,788.0,394.0,2.0,1.0,baixa
114472,PR,Nao,1572.0,786.0,3.0,1.0,média baixa
114473,PR,Nao,1576.0,788.0,3.0,1.0,média baixa
114474,PR,Nao,1576.0,788.0,3.0,1.0,média baixa
114475,PR,Nao,2562.0,854.0,4.0,2.0,média baixa
114476,PR,Nao,400.0,200.0,2.0,1.0,baixa
114477,PR,Nao,3276.0,819.0,4.0,3.0,média baixa
114478,PR,Nao,1138.0,1138.0,4.0,1.0,média
114479,PR,Sim,2000.0,1000.0,4.0,2.0,média baixa
114480,PR,Nao,788.0,394.0,2.0,1.0,baixa
114481,PR,Nao,1576.0,525.0,3.0,1.0,média baixa
114482,PR,Nao,1150.0,383.0,2.0,1.0,baixa
114483,PR,Nao,1500.0,750.0,3.0,1.0,média baixa
114484,PR,Nao,2364.0,788.0,3.0,2.0,média baixa
114485,PR,Nao,1988.0,994.0,4.0,1.0,média baixa
114487,PR,Nao,788.0,788.0,3.0,1.0,média baixa
114488,PR,Nao,1158.0,579.0,3.0,1.0,média baixa
114489,PR,Nao,675.0,168.0,1.0,1.0,baixa
114492,PR,Nao,788.0,788.0,3.0,1.0,média baixa
114493,PR,Nao,1576.0,788.0,3.0,1.0,média baixa
114495,PR,Nao,1768.0,442.0,3.0,1.0,média baixa
114496,PR,Nao,1200.0,400.0,3.0,1.0,baixa
114497,PR,Sim,20300.0,6766.0,7.0,1.0,alta
114498,PR,Nao,1576.0,788.0,3.0,1.0,média baixa
114499,PR,Nao,3000.0,1500.0,4.0,1.0,média
114500,PR,Nao,2700.0,675.0,3.0,1.0,média baixa
114501,PR,Sim,4100.0,1366.0,4.0,1.0,média
114502,PR,Nao,8288.0,2762.0,6.0,1.0,alta
114503,PR,Nao,1400.0,1400.0,4.0,2.0,média
114504,PR,Sim,4620.0,1155.0,4.0,2.0,média
114505,PR,Sim,5000.0,5000.0,7.0,1.0,alta
114506,PR,Nao,1200.0,600.0,3.0,1.0,média baixa
114508,PR,Nao,788.0,788.0,3.0,1.0,média baixa
114509,PR,Sim,350.0,116.0,1.0,2.0,baixa
114510,PR,Sim,4400.0,1466.0,4.0,1.0,média
114511,PR,Sim,9500.0,3166.0,6.0,2.0,alta
114512,PR,Nao,788.0,394.0,2.0,1.0,baixa
114514,PR,Sim,3200.0,1600.0,5.0,2.0,média
114515,PR,Nao,788.0,394.0,2.0,1.0,baixa
114516,PR,Nao,2376.0,792.0,4.0,1.0,média baixa
114518,PR,Nao,186.0,62.0,1.0,1.0,baixa
114519,PR,Nao,1400.0,1400.0,4.0,1.0,média
114520,PR,Sim,1577.0,525.0,3.0,1.0,média baixa
114521,PR,Nao,1000.0,333.0,2.0,1.0,baixa
114522,PR,Nao,1682.0,280.0,2.0,1.0,baixa
114523,PR,Nao,1188.0,198.0,2.0,2.0,baixa
114524,PR,Nao,1988.0,497.0,3.0,1.0,média baixa
114525,PR,Sim,2300.0,766.0,3.0,2.0,média baixa
114526,PR,Nao,788.0,394.0,2.0,1.0,baixa
114527,PR,Nao,1576.0,788.0,3.0,1.0,média baixa
114530,PR,Sim,6488.0,2162.0,5.0,2.0,média
114531,PR,Sim,6000.0,3000.0,6.0,1.0,alta
114532,PR,Sim,2576.0,858.0,4.0,2.0,média baixa
114533,PR,Nao,788.0,788.0,3.0,1.0,média baixa
114534,PR,Sim,3264.0,1088.0,4.0,1.0,média
114535,PR,Nao,1576.0,1576.0,4.0,1.0,média
114537,PR,Sim,1347.0,336.0,2.0,1.0,baixa
114538,PR,Sim,1800.0,600.0,3.0,1.0,média baixa
114539,PR,Sim,1300.0,325.0,2.0,1.0,baixa
114540,PR,Nao,2964.0,741.0,3.0,1.0,média baixa
114541,PR,Sim,1820.0,910.0,4.0,1.0,média baixa
114542,PR,Nao,2000.0,500.0,3.0,2.0,média baixa
114544,PR,Nao,2276.0,1138.0,4.0,1.0,média
114545,PR,Sim,2288.0,762.0,3.0,1.0,média baixa
114547,PR,Sim,1410.0,470.0,3.0,2.0,média baixa
114550,PR,Nao,7300.0,3650.0,6.0,1.0,alta
114551,PR,Nao,1888.0,944.0,4.0,1.0,média baixa
114553,PR,Nao,1500.0,750.0,3.0,1.0,média baixa
114554,PR,Nao,977.0,195.0,1.0,1.0,baixa
114555,PR,Sim,1788.0,447.0,3.0,1.0,média baixa
114556,PR,Nao,2364.0,591.0,3.0,1.0,média baixa
114557,PR,Nao,2088.0,696.0,3.0,1.0,média baixa
114558,PR,Sim,80.0,26.0,1.0,2.0,baixa
114559,PR,Sim,1348.0,337.0,2.0,1.0,baixa
114561,PR,Nao,300.0,300.0,2.0,1.0,baixa
114562,PR,Sim,1688.0,562.0,3.0,1.0,média baixa
114563,PR,Nao,900.0,300.0,2.0,1.0,baixa
114564,PR,Sim,1500.0,300.0,2.0,1.0,baixa
114565,PR,Nao,2400.0,1200.0,4.0,1.0,média
114566,PR,Sim,1590.0,530.0,3.0,1.0,média baixa
114568,PR,Sim,3288.0,1096.0,4.0,1.0,média
114569,PR,Nao,900.0,300.0,2.0,1.0,baixa
114570,PR,Nao,1576.0,788.0,3.0,1.0,média baixa
114571,PR,Nao,1576.0,788.0,3.0,1.0,média baixa
114572,PR,Nao,3055.0,763.0,3.0,3.0,média baixa
114573,PR,Nao,1200.0,1200.0,4.0,1.0,média
114574,PR,Sim,8500.0,2833.0,6.0,2.0,alta
114575,PR,Sim,2000.0,500.0,3.0,1.0,média baixa
114576,PR,Sim,1500.0,750.0,3.0,2.0,média baixa
114577,PR,Sim,1400.0,700.0,3.0,1.0,média baixa
114578,PR,Nao,1576.0,788.0,3.0,1.0,média baixa
114579,PR,Nao,788.0,788.0,3.0,1.0,média baixa
114580,PR,Nao,2350.0,470.0,3.0,1.0,média baixa
114581,PR,Nao,5500.0,1833.0,5.0,2.0,média
114582,PR,Nao,1800.0,1800.0,5.0,1.0,média
114583,PR,Sim,6288.0,2096.0,5.0,2.0,média
114584,PR,Nao,112.0,22.0,1.0,1.0,baixa
114585,PR,Sim,2400.0,800.0,4.0,1.0,média baixa
114586,PR,Nao,3864.0,1288.0,4.0,1.0,média
114587,PR,Nao,788.0,788.0,3.0,1.0,média baixa
114588,PR,Sim,2958.0,739.0,3.0,1.0,média baixa
114589,PR,Sim,3200.0,1066.0,4.0,2.0,média
114590,PR,Nao,2000.0,2000.0,5.0,1.0,média
114591,PR,Nao,1576.0,525.0,3.0,1.0,média baixa
114592,PR,Sim,9200.0,1840.0,5.0,1.0,média
114593,PR,Sim,1000.0,333.0,2.0,1.0,baixa
114595,PR,Nao,4776.0,1592.0,5.0,2.0,média
114596,PR,Nao,2400.0,600.0,3.0,2.0,média baixa
114598,PR,Nao,1576.0,1576.0,4.0,1.0,média
114599,PR,Nao,1000.0,500.0,3.0,1.0,média baixa
114600,PR,Nao,1750.0,437.0,3.0,1.0,baixa
114601,PR,Sim,2450.0,612.0,3.0,1.0,média baixa
114602,PR,Nao,1500.0,1500.0,4.0,1.0,média
114603,PR,Nao,2197.0,549.0,3.0,1.0,média baixa
114604,PR,Sim,2920.0,973.0,4.0,1.0,média baixa
114606,PR,Sim,2876.0,958.0,4.0,2.0,média baixa
114607,PR,Nao,1060.0,265.0,2.0,1.0,baixa
114608,PR,Nao,1300.0,433.0,3.0,1.0,baixa
114610,PR,Sim,2000.0,500.0,3.0,3.0,média baixa
114611,PR,Sim,2679.0,669.0,3.0,1.0,média baixa
114612,PR,Sim,3600.0,1800.0,5.0,1.0,média
114613,PR,Sim,3388.0,677.0,3.0,1.0,média baixa
114614,PR,Nao,1508.0,502.0,3.0,1.0,média baixa
114615,PR,Sim,5576.0,1394.0,4.0,2.0,média
114616,PR,Sim,2276.0,758.0,3.0,1.0,média baixa
114617,PR,Sim,750.0,250.0,2.0,1.0,baixa
114618,PR,Sim,2350.0,1175.0,4.0,1.0,média
114619,PR,Nao,788.0,788.0,3.0,1.0,média baixa
114620,PR,Nao,3368.0,1122.0,4.0,1.0,média
114622,PR,Sim,17500.0,8750.0,7.0,1.0,alta
114624,PR,Nao,3076.0,1538.0,4.0,1.0,média
114625,PR,Nao,3264.0,816.0,4.0,1.0,média baixa
114626,PR,Nao,1988.0,662.0,3.0,1.0,média baixa
114628,PR,Nao,1576.0,788.0,3.0,1.0,média baixa
114629,PR,Nao,2176.0,1088.0,4.0,1.0,média
114631,PR,Sim,2600.0,1300.0,4.0,1.0,média
114632,PR,Sim,11400.0,2850.0,6.0,5.0,alta
114633,PR,Nao,4000.0,1333.0,4.0,1.0,média
114634,PR,Sim,10388.0,5194.0,7.0,2.0,alta
114635,PR,Sim,7126.0,1425.0,4.0,2.0,média
114636,PR,Nao,2300.0,2300.0,5.0,3.0,média
114637,PR,Sim,2393.0,797.0,4.0,3.0,média baixa
114638,PR,Sim,1488.0,496.0,3.0,2.0,média baixa
114639,PR,Sim,5500.0,2750.0,6.0,2.0,alta
114640,PR,Sim,4500.0,750.0,3.0,2.0,média baixa
114641,PR,Sim,4576.0,1144.0,4.0,1.0,média
114642,PR,Sim,2250.0,750.0,3.0,2.0,média baixa
114643,PR,Sim,11576.0,2315.0,5.0,2.0,média
114645,PR,Sim,3000.0,3000.0,6.0,1.0,alta
114646,PR,Nao,1500.0,750.0,3.0,2.0,média baixa
114648,PR,Nao,1200.0,1200.0,4.0,1.0,média
114649,PR,Sim,3788.0,1894.0,5.0,3.0,média
114650,PR,Nao,1000.0,500.0,3.0,1.0,média baixa
114651,PR,Nao,1800.0,900.0,4.0,3.0,média baixa
114652,PR,Nao,1789.0,1789.0,5.0,2.0,média
114653,PR,Sim,2700.0,900.0,4.0,2.0,média baixa
114654,PR,Nao,1450.0,725.0,3.0,3.0,média baixa
114655,PR,Sim,3700.0,925.0,4.0,4.0,média baixa
114656,PR,Sim,3300.0,825.0,4.0,2.0,média baixa
114657,PR,Sim,4500.0,1500.0,4.0,1.0,média
114658,PR,Nao,1300.0,1300.0,4.0,1.0,média
114659,PR,Nao,1888.0,629.0,3.0,3.0,média baixa
114660,PR,Nao,1500.0,1500.0,4.0,1.0,média
114661,PR,Nao,1618.0,809.0,4.0,2.0,média baixa
114662,PR,Nao,2176.0,544.0,3.0,2.0,média baixa
