,UF,Internet,Rend.mens.Domiciliar,Ren.mens.percapta,Faixa.Rend.mens.percapta,Num.Televisores,Classe
110042,PR,Sim,6961.0,3480.0,7.0,2.0,alta
110043,PR,Nao,2500.0,2500.0,6.0,1.0,alta
110044,PR,Nao,678.0,678.0,3.0,1.0,média baixa
110045,PR,Nao,1000.0,333.0,2.0,1.0,baixa
110046,PR,Nao,2000.0,666.0,3.0,1.0,média baixa
110047,PR,Sim,11500.0,2875.0,6.0,1.0,alta
110049,PR,Nao,1198.0,199.0,2.0,2.0,baixa
110050,PR,Nao,1060.0,530.0,3.0,1.0,média baixa
110051,PR,Nao,2750.0,1375.0,5.0,2.0,média
110052,PR,Nao,2500.0,625.0,3.0,1.0,média baixa
110053,PR,Nao,1683.0,336.0,2.0,1.0,baixa
110054,PR,Nao,1378.0,459.0,3.0,1.0,média baixa
110055,PR,Nao,1356.0,1356.0,4.0,1.0,média
110056,PR,Nao,1356.0,452.0,3.0,1.0,média baixa
110058,PR,Nao,4700.0,1175.0,4.0,1.0,média
110059,PR,Nao,1463.0,487.0,3.0,1.0,média baixa
110060,PR,Nao,1812.0,604.0,3.0,1.0,média baixa
110061,PR,Nao,678.0,339.0,2.0,1.0,baixa
110062,PR,Nao,2034.0,678.0,3.0,2.0,média baixa
110063,PR,Nao,4356.0,1452.0,5.0,1.0,média
110064,PR,Sim,2000.0,2000.0,5.0,1.0,média
110066,PR,Nao,1361.0,680.0,4.0,1.0,média baixa
110068,PR,Sim,6978.0,2326.0,6.0,1.0,média
110069,PR,Nao,1600.0,533.0,3.0,1.0,média baixa
110071,PR,Nao,1621.0,810.0,4.0,1.0,média baixa
110072,PR,Nao,895.0,895.0,4.0,1.0,média baixa
110074,PR,Nao,3380.0,1126.0,4.0,1.0,média
110075,PR,Sim,1300.0,433.0,3.0,1.0,baixa
110076,PR,Nao,1356.0,1356.0,4.0,1.0,média
110077,PR,Nao,678.0,339.0,2.0,1.0,baixa
110079,PR,Nao,1356.0,452.0,3.0,1.0,média baixa
110080,PR,Nao,2850.0,570.0,3.0,1.0,média baixa
110084,PR,Nao,1470.0,490.0,3.0,1.0,média baixa
110085,PR,Nao,1114.0,278.0,2.0,1.0,baixa
110086,PR,Sim,2757.0,689.0,4.0,1.0,média baixa
110087,PR,Nao,1500.0,375.0,3.0,1.0,baixa
110089,PR,Sim,840.0,420.0,3.0,2.0,baixa
110090,PR,Nao,678.0,678.0,3.0,1.0,média baixa
110091,PR,Nao,2034.0,1017.0,4.0,1.0,média baixa
110092,PR,Nao,1456.0,728.0,4.0,1.0,média baixa
110093,PR,Nao,2150.0,537.0,3.0,2.0,média baixa
110094,PR,Sim,2000.0,400.0,3.0,1.0,baixa
110095,PR,Sim,1950.0,975.0,4.0,1.0,média baixa
110096,PR,Nao,2020.0,673.0,3.0,1.0,média baixa
110099,PR,Nao,1356.0,678.0,3.0,1.0,média baixa
110100,PR,Nao,2600.0,866.0,4.0,1.0,média baixa
110101,PR,Sim,3000.0,1000.0,4.0,2.0,média baixa
110102,PR,Nao,1596.0,532.0,3.0,1.0,média baixa
110104,PR,Nao,2034.0,1017.0,4.0,1.0,média baixa
110107,PR,Nao,2028.0,2028.0,5.0,2.0,média
110108,PR,Sim,4500.0,1500.0,5.0,3.0,média
110109,PR,Nao,1550.0,310.0,2.0,1.0,baixa
110110,PR,Sim,4873.0,1218.0,4.0,2.0,média
110111,PR,Nao,2178.0,726.0,4.0,1.0,média baixa
110112,PR,Nao,678.0,339.0,2.0,1.0,baixa
110113,PR,Nao,850.0,425.0,3.0,1.0,baixa
110114,PR,Nao,1100.0,366.0,3.0,1.0,baixa
110115,PR,Nao,2712.0,678.0,3.0,1.0,média baixa
110116,PR,Nao,1232.0,410.0,3.0,1.0,baixa
110117,PR,Nao,1356.0,452.0,3.0,1.0,média baixa
110119,PR,Nao,1787.0,595.0,3.0,1.0,média baixa
110120,PR,Nao,944.0,157.0,1.0,1.0,baixa
110121,PR,Nao,1229.0,307.0,2.0,1.0,baixa
110122,PR,Nao,1032.0,344.0,3.0,1.0,baixa
110123,PR,Nao,1878.0,626.0,3.0,1.0,média baixa
110124,PR,Nao,0.0,0.0,0.0,1.0,baixa
110125,PR,Sim,0.0,0.0,0.0,2.0,baixa
110126,PR,Sim,1878.0,1878.0,5.0,1.0,média
110127,PR,Sim,6056.0,1514.0,5.0,1.0,média
110129,PR,Sim,3400.0,1133.0,4.0,1.0,média
110130,PR,Sim,3039.0,1013.0,4.0,2.0,média baixa
110131,PR,Sim,5500.0,2750.0,6.0,1.0,alta
110132,PR,Sim,6500.0,1625.0,5.0,2.0,média
110134,PR,Nao,1178.0,589.0,3.0,2.0,média baixa
110135,PR,Sim,2003.0,667.0,3.0,1.0,média baixa
110136,PR,Nao,1348.0,1348.0,4.0,1.0,média
110137,PR,Sim,2256.0,752.0,4.0,2.0,média baixa
110138,PR,Nao,2178.0,1089.0,4.0,1.0,média
110139,PR,Nao,678.0,678.0,3.0,1.0,média baixa
110141,PR,Nao,1802.0,450.0,3.0,1.0,média baixa
110142,PR,Nao,120.0,120.0,1.0,2.0,baixa
110143,PR,Nao,2856.0,1428.0,5.0,2.0,média
110144,PR,Nao,1000.0,1000.0,4.0,1.0,média baixa
110146,PR,Sim,678.0,226.0,2.0,1.0,baixa
110147,PR,Sim,4406.0,734.0,4.0,1.0,média baixa
110148,PR,Nao,1844.0,922.0,4.0,1.0,média baixa
110149,PR,Nao,2540.0,846.0,4.0,1.0,média baixa
110152,PR,Nao,2800.0,933.0,4.0,2.0,média baixa
110153,PR,Sim,4050.0,1012.0,4.0,3.0,média baixa
110154,PR,Sim,774.0,193.0,2.0,1.0,baixa
110157,PR,Nao,1700.0,850.0,4.0,1.0,média baixa
110158,PR,Nao,1606.0,803.0,4.0,1.0,média baixa
110159,PR,Sim,2700.0,540.0,3.0,1.0,média baixa
110160,PR,Sim,10000.0,10000.0,7.0,1.0,alta
110162,PR,Sim,4478.0,2239.0,6.0,1.0,média
110165,PR,Sim,2650.0,883.0,4.0,2.0,média baixa
110168,PR,Sim,1000.0,1000.0,4.0,2.0,média baixa
110169,PR,Sim,3000.0,1000.0,4.0,2.0,média baixa
110170,PR,Sim,6678.0,954.0,4.0,3.0,média baixa
110175,PR,Sim,2900.0,2900.0,6.0,2.0,alta
110177,PR,Sim,1500.0,1500.0,5.0,1.0,média
110178,PR,Nao,1300.0,1300.0,4.0,1.0,média
110180,PR,Sim,1800.0,1800.0,5.0,1.0,média
110182,PR,Sim,1722.0,861.0,4.0,1.0,média baixa
110185,PR,Sim,3150.0,787.0,4.0,2.0,média baixa
110187,PR,Sim,1800.0,1800.0,5.0,1.0,média
110188,PR,Sim,7150.0,7150.0,7.0,2.0,alta
110190,PR,Nao,1178.0,1178.0,4.0,1.0,média
110192,PR,Sim,1500.0,1500.0,5.0,1.0,média
110193,PR,Sim,2100.0,1050.0,4.0,1.0,média
110194,PR,Sim,6780.0,6780.0,7.0,2.0,alta
110195,PR,Sim,3800.0,3800.0,7.0,1.0,alta
110196,PR,Sim,3000.0,3000.0,6.0,1.0,alta
110199,PR,Sim,1400.0,1400.0,5.0,1.0,média
110202,PR,Sim,933.0,933.0,4.0,1.0,média baixa
110203,PR,Nao,2000.0,2000.0,5.0,1.0,média
110205,PR,Sim,2100.0,1050.0,4.0,1.0,média
110206,PR,Sim,5300.0,2650.0,6.0,2.0,alta
110208,PR,Sim,3000.0,3000.0,6.0,2.0,alta
110209,PR,Sim,11800.0,3933.0,7.0,2.0,alta
110210,PR,Sim,3000.0,3000.0,6.0,4.0,alta
110211,PR,Sim,13000.0,13000.0,7.0,4.0,alta
110212,PR,Sim,3000.0,3000.0,6.0,2.0,alta
110217,PR,Sim,8000.0,4000.0,7.0,2.0,alta
110219,PR,Sim,29700.0,9900.0,7.0,5.0,alta
110221,PR,Nao,2550.0,2550.0,6.0,1.0,alta
110222,PR,Sim,3000.0,1500.0,5.0,3.0,média
110223,PR,Sim,19500.0,6500.0,7.0,2.0,alta
110224,PR,Sim,7370.0,1474.0,5.0,4.0,média
110225,PR,Nao,1200.0,1200.0,4.0,2.0,média
110226,PR,Sim,2000.0,500.0,3.0,1.0,média baixa
110227,PR,Sim,4100.0,2050.0,6.0,4.0,média
110230,PR,Nao,5000.0,5000.0,7.0,4.0,alta
110231,PR,Nao,700.0,700.0,4.0,1.0,média baixa
110232,PR,Sim,11500.0,2300.0,6.0,2.0,média
110233,PR,Sim,2500.0,2500.0,6.0,4.0,alta
110235,PR,Sim,18000.0,18000.0,7.0,1.0,alta
110238,PR,Nao,2200.0,2200.0,6.0,5.0,média
110239,PR,Sim,2250.0,1125.0,4.0,1.0,média
110240,PR,Sim,3500.0,3500.0,7.0,2.0,alta
110241,PR,Sim,2100.0,2100.0,6.0,1.0,média
110242,PR,Sim,13600.0,13600.0,7.0,1.0,alta
110243,PR,Sim,3500.0,3500.0,7.0,1.0,alta
110244,PR,Sim,2900.0,2900.0,6.0,2.0,alta
110245,PR,Nao,5000.0,5000.0,7.0,3.0,alta
110246,PR,Sim,6000.0,3000.0,6.0,1.0,alta
110247,PR,Sim,12500.0,4166.0,7.0,2.0,alta
110248,PR,Sim,13600.0,3400.0,7.0,4.0,alta
110249,PR,Sim,2300.0,1150.0,4.0,1.0,média
110250,PR,Sim,5200.0,5200.0,7.0,2.0,alta
110251,PR,Sim,13290.0,6645.0,7.0,2.0,alta
110252,PR,Sim,5000.0,5000.0,7.0,2.0,alta
110253,PR,Sim,11000.0,3666.0,7.0,2.0,alta
110257,PR,Nao,2100.0,1050.0,4.0,2.0,média
110260,PR,Sim,12500.0,6250.0,7.0,2.0,alta
110263,PR,Sim,7200.0,3600.0,7.0,2.0,alta
110265,PR,Sim,10000.0,5000.0,7.0,3.0,alta
110267,PR,Sim,4000.0,4000.0,7.0,1.0,alta
110270,PR,Sim,10500.0,5250.0,7.0,2.0,alta
110271,PR,Nao,4300.0,2150.0,6.0,2.0,média
110275,PR,Sim,11000.0,3666.0,7.0,4.0,alta
110276,PR,Sim,28500.0,7125.0,7.0,3.0,alta
110277,PR,Sim,1600.0,1600.0,5.0,2.0,média
110278,PR,Sim,4500.0,4500.0,7.0,1.0,alta
110279,PR,Nao,3500.0,3500.0,7.0,1.0,alta
110280,PR,Sim,1800.0,1800.0,5.0,1.0,média
110281,PR,Sim,2000.0,2000.0,5.0,1.0,média
110282,PR,Sim,2000.0,2000.0,5.0,1.0,média
110283,PR,Sim,3000.0,1500.0,5.0,1.0,média
110284,PR,Sim,1800.0,1800.0,5.0,2.0,média
110285,PR,Sim,20000.0,10000.0,7.0,2.0,alta
110286,PR,Sim,4000.0,2000.0,5.0,1.0,média
110287,PR,Sim,0.0,0.0,0.0,2.0,baixa
110288,PR,Sim,2000.0,2000.0,5.0,2.0,média
110289,PR,Sim,24600.0,6150.0,7.0,5.0,alta
110290,PR,Nao,18000.0,9000.0,7.0,1.0,alta
110291,PR,Sim,13560.0,6780.0,7.0,4.0,alta
110292,PR,Sim,30300.0,15150.0,7.0,2.0,alta
110293,PR,Nao,3000.0,3000.0,6.0,2.0,alta
110294,PR,Sim,7500.0,3750.0,7.0,2.0,alta
110298,PR,Sim,4500.0,4500.0,7.0,1.0,alta
110299,PR,Sim,3000.0,3000.0,6.0,1.0,alta
110300,PR,Sim,10000.0,10000.0,7.0,1.0,alta
110301,PR,Sim,3000.0,3000.0,6.0,1.0,alta
110302,PR,Sim,46300.0,11575.0,7.0,3.0,alta
110303,PR,Sim,21561.0,7187.0,7.0,4.0,alta
110304,PR,Sim,3900.0,1300.0,4.0,2.0,média
110305,PR,Sim,2100.0,1050.0,4.0,2.0,média
110306,PR,Sim,8000.0,8000.0,7.0,4.0,alta
110307,PR,Nao,7000.0,3500.0,7.0,3.0,alta
110308,PR,Sim,9000.0,9000.0,7.0,1.0,alta
110309,PR,Sim,12700.0,6350.0,7.0,2.0,alta
110310,PR,Sim,12000.0,3000.0,6.0,1.0,alta
110311,PR,Sim,16500.0,8250.0,7.0,2.0,alta
110312,PR,Sim,24000.0,8000.0,7.0,2.0,alta
110314,PR,Sim,17800.0,17800.0,7.0,1.0,alta
110315,PR,Sim,5000.0,5000.0,7.0,1.0,alta
110316,PR,Sim,4000.0,4000.0,7.0,3.0,alta
110318,PR,Sim,13700.0,6850.0,7.0,3.0,alta
110319,PR,Nao,2700.0,1350.0,4.0,3.0,média
110320,PR,Sim,12500.0,4166.0,7.0,1.0,alta
110321,PR,Sim,4500.0,4500.0,7.0,2.0,alta
110322,PR,Sim,4000.0,4000.0,7.0,1.0,alta
110323,PR,Sim,10000.0,2500.0,6.0,2.0,alta
110324,PR,Sim,27000.0,9000.0,7.0,3.0,alta
110325,PR,Sim,2800.0,2800.0,6.0,5.0,alta
110326,PR,Sim,7200.0,3600.0,7.0,3.0,alta
110327,PR,Sim,14000.0,3500.0,7.0,3.0,alta
110328,PR,Sim,10000.0,10000.0,7.0,1.0,alta
110329,PR,Sim,80000.0,80000.0,7.0,1.0,alta
110330,PR,Nao,3800.0,3800.0,7.0,2.0,alta
110331,PR,Sim,24000.0,8000.0,7.0,2.0,alta
110333,PR,Nao,950.0,950.0,4.0,1.0,média baixa
110336,PR,Sim,9000.0,4500.0,7.0,2.0,alta
110337,PR,Nao,1500.0,1500.0,5.0,1.0,média
110340,PR,Sim,7000.0,7000.0,7.0,1.0,alta
110341,PR,Nao,1500.0,1500.0,5.0,2.0,média
110342,PR,Nao,3000.0,1500.0,5.0,1.0,média
110344,PR,Sim,3100.0,1033.0,4.0,1.0,média
110345,PR,Nao,678.0,678.0,3.0,1.0,média baixa
110346,PR,Sim,4500.0,2250.0,6.0,3.0,média
110353,PR,Sim,4000.0,2000.0,5.0,2.0,média
110354,PR,Sim,3400.0,1700.0,5.0,2.0,média
110355,PR,Nao,1673.0,836.0,4.0,2.0,média baixa
110358,PR,Sim,10500.0,2625.0,6.0,2.0,alta
110359,PR,Sim,2000.0,1000.0,4.0,2.0,média baixa
110361,PR,Sim,15000.0,5000.0,7.0,3.0,alta
110362,PR,Nao,6600.0,3300.0,6.0,1.0,alta
110365,PR,Sim,30000.0,15000.0,7.0,2.0,alta
110366,PR,Sim,14000.0,4666.0,7.0,4.0,alta
110367,PR,Sim,10000.0,10000.0,7.0,3.0,alta
110368,PR,Sim,10000.0,5000.0,7.0,1.0,alta
110371,PR,Sim,10000.0,5000.0,7.0,1.0,alta
110372,PR,Sim,7390.0,1847.0,5.0,3.0,média
110373,PR,Sim,0.0,0.0,0.0,2.0,baixa
110374,PR,Sim,2000.0,2000.0,5.0,1.0,média
110375,PR,Sim,14500.0,7250.0,7.0,3.0,alta
110377,PR,Sim,3000.0,3000.0,6.0,1.0,alta
110378,PR,Sim,14000.0,2800.0,6.0,3.0,alta
110379,PR,Sim,10000.0,10000.0,7.0,1.0,alta
110380,PR,Sim,13500.0,6750.0,7.0,2.0,alta
110381,PR,Sim,5300.0,5300.0,7.0,3.0,alta
110382,PR,Sim,4200.0,1400.0,5.0,2.0,média
110385,PR,Sim,1300.0,1300.0,4.0,1.0,média
110386,PR,Sim,2100.0,525.0,3.0,2.0,média baixa
110387,PR,Nao,700.0,700.0,4.0,1.0,média baixa
110388,PR,Nao,2600.0,650.0,3.0,1.0,média baixa
110389,PR,Nao,900.0,225.0,2.0,2.0,baixa
110390,PR,Nao,1200.0,400.0,3.0,1.0,baixa
110391,PR,Nao,1882.0,313.0,2.0,2.0,baixa
110392,PR,Sim,2000.0,1000.0,4.0,1.0,média baixa
110393,PR,Nao,2470.0,823.0,4.0,1.0,média baixa
110394,PR,Nao,1980.0,990.0,4.0,1.0,média baixa
110395,PR,Sim,3500.0,1750.0,5.0,1.0,média
110396,PR,Nao,102.0,25.0,1.0,1.0,baixa
110397,PR,Sim,1410.0,201.0,2.0,1.0,baixa
110398,PR,Nao,1920.0,480.0,3.0,1.0,média baixa
110399,PR,Nao,0.0,0.0,0.0,1.0,baixa
110400,PR,Sim,1400.0,700.0,4.0,1.0,média baixa
110401,PR,Sim,2800.0,700.0,4.0,1.0,média baixa
110403,PR,Sim,5980.0,2990.0,6.0,3.0,alta
110404,PR,Sim,3180.0,1060.0,4.0,3.0,média
110406,PR,Sim,5000.0,1250.0,4.0,2.0,média
110407,PR,Sim,9480.0,1580.0,5.0,1.0,média
110408,PR,Sim,2800.0,700.0,4.0,2.0,média baixa
110409,PR,Sim,2000.0,666.0,3.0,2.0,média baixa
110410,PR,Sim,6600.0,2200.0,6.0,3.0,média
110411,PR,Sim,10400.0,5200.0,7.0,2.0,alta
110412,PR,Sim,9180.0,3060.0,6.0,2.0,alta
110413,PR,Sim,2960.0,1480.0,5.0,2.0,média
110414,PR,Sim,4000.0,1333.0,4.0,2.0,média
110415,PR,Sim,5000.0,2500.0,6.0,2.0,alta
110416,PR,Sim,5000.0,1250.0,4.0,3.0,média
110417,PR,Nao,6100.0,2033.0,5.0,6.0,média
110418,PR,Sim,3500.0,3500.0,7.0,4.0,alta
110419,PR,Sim,3700.0,1233.0,4.0,2.0,média
110420,PR,Sim,3000.0,3000.0,6.0,2.0,alta
110421,PR,Sim,7800.0,2600.0,6.0,3.0,alta
110422,PR,Sim,4500.0,2250.0,6.0,1.0,média
110423,PR,Sim,4500.0,900.0,4.0,3.0,média baixa
110424,PR,Sim,3000.0,750.0,4.0,6.0,média baixa
110425,PR,Sim,3000.0,1500.0,5.0,3.0,média
110426,PR,Sim,2500.0,833.0,4.0,1.0,média baixa
110428,PR,Sim,1400.0,466.0,3.0,2.0,média baixa
110429,PR,Sim,5000.0,1666.0,5.0,2.0,média
110430,PR,Sim,3900.0,780.0,4.0,2.0,média baixa
110431,PR,Sim,1200.0,600.0,3.0,1.0,média baixa
110432,PR,Sim,9180.0,2295.0,6.0,1.0,média
110433,PR,Sim,3350.0,837.0,4.0,4.0,média baixa
110434,PR,Sim,8680.0,4340.0,7.0,4.0,alta
110435,PR,Sim,1500.0,500.0,3.0,2.0,média baixa
110437,PR,Sim,2600.0,866.0,4.0,3.0,média baixa
110438,PR,Sim,2000.0,500.0,3.0,2.0,média baixa
110439,PR,Nao,2600.0,520.0,3.0,1.0,média baixa
110440,PR,Nao,2370.0,790.0,4.0,1.0,média baixa
110443,PR,Sim,1244.0,248.0,2.0,2.0,baixa
110444,PR,Nao,700.0,700.0,4.0,1.0,média baixa
110446,PR,Sim,3878.0,775.0,4.0,4.0,média baixa
110447,PR,Nao,1356.0,1356.0,4.0,1.0,média
110451,PR,Sim,350.0,175.0,2.0,1.0,baixa
110452,PR,Sim,3500.0,1750.0,5.0,3.0,média
110453,PR,Nao,3500.0,875.0,4.0,2.0,média baixa
110454,PR,Sim,1900.0,633.0,3.0,1.0,média baixa
110455,PR,Sim,4100.0,1366.0,5.0,2.0,média
110457,PR,Sim,4400.0,1466.0,5.0,2.0,média
110458,PR,Nao,850.0,425.0,3.0,3.0,baixa
110459,PR,Sim,5000.0,2500.0,6.0,2.0,alta
110460,PR,Sim,4000.0,1333.0,4.0,2.0,média
110461,PR,Sim,9000.0,3000.0,6.0,3.0,alta
110462,PR,Sim,2400.0,2400.0,6.0,1.0,média
110463,PR,Nao,678.0,678.0,3.0,1.0,média baixa
110465,PR,Sim,5000.0,1000.0,4.0,2.0,média baixa
110466,PR,Sim,4400.0,1100.0,4.0,1.0,média
110467,PR,Sim,2500.0,833.0,4.0,3.0,média baixa
110468,PR,Sim,4733.0,788.0,4.0,3.0,média baixa
110469,PR,Sim,4800.0,800.0,4.0,2.0,média baixa
110470,PR,Nao,1356.0,452.0,3.0,1.0,média baixa
110471,PR,Sim,4078.0,2039.0,6.0,3.0,média
110472,PR,Sim,2450.0,1225.0,4.0,2.0,média
110473,PR,Sim,6900.0,2300.0,6.0,2.0,média
110474,PR,Sim,20000.0,6666.0,7.0,4.0,alta
110475,PR,Nao,750.0,750.0,4.0,1.0,média baixa
110476,PR,Nao,9228.0,3076.0,6.0,1.0,alta
110477,PR,Sim,3800.0,1266.0,4.0,2.0,média
110478,PR,Sim,2500.0,2500.0,6.0,1.0,alta
110479,PR,Sim,5600.0,2800.0,6.0,4.0,alta
110480,PR,Sim,11500.0,5750.0,7.0,2.0,alta
110481,PR,Nao,3915.0,391.0,3.0,3.0,baixa
110482,PR,Nao,3020.0,755.0,4.0,2.0,média baixa
110483,PR,Sim,2220.0,1110.0,4.0,1.0,média
110484,PR,Nao,8300.0,2075.0,6.0,1.0,média
110485,PR,Sim,3800.0,950.0,4.0,3.0,média baixa
110486,PR,Nao,1700.0,850.0,4.0,1.0,média baixa
110487,PR,Nao,6200.0,2066.0,6.0,2.0,média
110488,PR,Sim,6300.0,1575.0,5.0,1.0,média
110489,PR,Sim,7000.0,1750.0,5.0,3.0,média
110490,PR,Sim,22700.0,3783.0,7.0,2.0,alta
110491,PR,Sim,3350.0,1116.0,4.0,2.0,média
110492,PR,Sim,4600.0,1533.0,5.0,3.0,média
110493,PR,Sim,4200.0,1400.0,5.0,1.0,média
110494,PR,Sim,13300.0,1900.0,5.0,6.0,média
110495,PR,Sim,3100.0,1550.0,5.0,1.0,média
110496,PR,Sim,5300.0,1766.0,5.0,3.0,média
110497,PR,Sim,912.0,456.0,3.0,1.0,média baixa
110499,PR,Sim,3678.0,735.0,4.0,1.0,média baixa
110500,PR,Sim,5000.0,1250.0,4.0,2.0,média
110501,PR,Sim,16500.0,4125.0,7.0,4.0,alta
110502,PR,Nao,3800.0,1900.0,5.0,1.0,média
110503,PR,Sim,1800.0,1800.0,5.0,1.0,média
110504,PR,Sim,5000.0,2500.0,6.0,2.0,alta
110505,PR,Sim,0.0,0.0,0.0,2.0,baixa
110506,PR,Nao,2000.0,500.0,3.0,1.0,média baixa
110507,PR,Sim,71000.0,17750.0,7.0,2.0,alta
110508,PR,Sim,4000.0,1333.0,4.0,3.0,média
110509,PR,Sim,7900.0,1975.0,5.0,5.0,média
110510,PR,Sim,5150.0,1287.0,4.0,3.0,média
110511,PR,Nao,4000.0,1333.0,4.0,2.0,média
110512,PR,Sim,3400.0,1133.0,4.0,2.0,média
110513,PR,Sim,4680.0,1170.0,4.0,1.0,média
110514,PR,Sim,2600.0,866.0,4.0,3.0,média baixa
110515,PR,Nao,1762.0,881.0,4.0,1.0,média baixa
110516,PR,Nao,2278.0,1139.0,4.0,1.0,média
110517,PR,Nao,2300.0,1150.0,4.0,2.0,média
110518,PR,Sim,5000.0,1250.0,4.0,2.0,média
110519,PR,Sim,4100.0,1025.0,4.0,3.0,média
110520,PR,Sim,7200.0,1440.0,5.0,2.0,média
110521,PR,Sim,3678.0,1839.0,5.0,1.0,média
110522,PR,Nao,1356.0,678.0,3.0,1.0,média baixa
110523,PR,Sim,2300.0,1150.0,4.0,3.0,média
110524,PR,Sim,4678.0,2339.0,6.0,3.0,média
110525,PR,Nao,1700.0,850.0,4.0,1.0,média baixa
110526,PR,Sim,1400.0,350.0,3.0,2.0,baixa
110527,PR,Sim,3180.0,795.0,4.0,2.0,média baixa
110528,PR,Sim,2190.0,547.0,3.0,4.0,média baixa
110529,PR,Sim,7000.0,1750.0,5.0,5.0,média
110531,PR,Sim,4500.0,1500.0,5.0,3.0,média
110532,PR,Sim,1200.0,1200.0,4.0,1.0,média
110533,PR,Sim,3000.0,750.0,4.0,3.0,média baixa
110534,PR,Nao,1878.0,1878.0,5.0,1.0,média
110535,PR,Sim,5770.0,1154.0,4.0,4.0,média
110536,PR,Sim,2800.0,1400.0,5.0,2.0,média
110537,PR,Nao,4400.0,880.0,4.0,1.0,média baixa
110538,PR,Nao,1300.0,650.0,3.0,2.0,média baixa
110539,PR,Sim,6678.0,1669.0,5.0,4.0,média
110540,PR,Nao,2356.0,785.0,4.0,1.0,média baixa
110541,PR,Sim,5300.0,1060.0,4.0,3.0,média
110542,PR,Nao,678.0,678.0,3.0,2.0,média baixa
110543,PR,Sim,3200.0,1600.0,5.0,1.0,média
110544,PR,Sim,2465.0,1232.0,4.0,2.0,média
110545,PR,Sim,2500.0,1250.0,4.0,2.0,média
110546,PR,Sim,3500.0,3500.0,7.0,1.0,alta
110547,PR,Sim,2600.0,1300.0,4.0,2.0,média
110550,PR,Nao,1000.0,1000.0,4.0,1.0,média baixa
110551,PR,Sim,3400.0,850.0,4.0,1.0,média baixa
110552,PR,Sim,8500.0,4250.0,7.0,3.0,alta
110555,PR,Sim,3400.0,1133.0,4.0,2.0,média
110556,PR,Sim,1879.0,375.0,3.0,3.0,baixa
110557,PR,Sim,3600.0,900.0,4.0,1.0,média baixa
110558,PR,Nao,11000.0,2750.0,6.0,2.0,alta
110559,PR,Sim,3000.0,1000.0,4.0,2.0,média baixa
110560,PR,Nao,8000.0,4000.0,7.0,8.0,alta
110561,PR,Sim,5200.0,1300.0,4.0,2.0,média
110562,PR,Nao,3100.0,1033.0,4.0,1.0,média
110563,PR,Nao,3950.0,1316.0,4.0,2.0,média
110564,PR,Nao,780.0,780.0,4.0,2.0,média baixa
110565,PR,Sim,2729.0,545.0,3.0,2.0,média baixa
110566,PR,Nao,1356.0,678.0,3.0,2.0,média baixa
110567,PR,Sim,4000.0,2000.0,5.0,2.0,média
110568,PR,Nao,690.0,690.0,4.0,1.0,média baixa
110569,PR,Sim,6000.0,3000.0,6.0,1.0,alta
110570,PR,Sim,3000.0,1500.0,5.0,3.0,média
110571,PR,Sim,15000.0,5000.0,7.0,2.0,alta
110572,PR,Nao,2230.0,1115.0,4.0,1.0,média
110573,PR,Sim,1500.0,750.0,4.0,3.0,média baixa
110574,PR,Sim,1678.0,559.0,3.0,2.0,média baixa
110575,PR,Nao,1200.0,1200.0,4.0,5.0,média
110576,PR,Sim,1678.0,559.0,3.0,3.0,média baixa
110577,PR,Sim,3600.0,900.0,4.0,2.0,média baixa
110578,PR,Sim,1600.0,533.0,3.0,3.0,média baixa
110579,PR,Sim,3500.0,875.0,4.0,4.0,média baixa
110580,PR,Nao,2700.0,2700.0,6.0,1.0,alta
110581,PR,Sim,4170.0,2085.0,6.0,2.0,média
110582,PR,Sim,2500.0,1250.0,4.0,2.0,média
110583,PR,Sim,2600.0,650.0,3.0,2.0,média baixa
110584,PR,Sim,6700.0,1675.0,5.0,3.0,média
110585,PR,Sim,5200.0,2600.0,6.0,2.0,alta
110586,PR,Sim,9800.0,2450.0,6.0,4.0,média
110587,PR,Nao,2178.0,2178.0,6.0,2.0,média
110588,PR,Nao,924.0,924.0,4.0,1.0,média baixa
110589,PR,Sim,4500.0,1500.0,5.0,3.0,média
110590,PR,Sim,11365.0,2841.0,6.0,2.0,alta
110591,PR,Sim,5100.0,1700.0,5.0,3.0,média
110592,PR,Sim,9000.0,4500.0,7.0,1.0,alta
110593,PR,Nao,3140.0,3140.0,6.0,2.0,alta
110594,PR,Sim,1678.0,419.0,3.0,3.0,baixa
110597,PR,Sim,1100.0,1100.0,4.0,1.0,média
110598,PR,Sim,3000.0,3000.0,6.0,1.0,alta
110599,PR,Sim,1940.0,646.0,3.0,3.0,média baixa
110600,PR,Sim,3100.0,1550.0,5.0,2.0,média
110602,PR,Sim,820.0,164.0,1.0,1.0,baixa
110603,PR,Sim,2000.0,1000.0,4.0,2.0,média baixa
110604,PR,Nao,980.0,980.0,4.0,1.0,média baixa
110606,PR,Nao,1678.0,839.0,4.0,2.0,média baixa
110609,PR,Sim,3000.0,600.0,3.0,3.0,média baixa
110610,PR,Nao,3478.0,695.0,4.0,3.0,média baixa
110611,PR,Sim,4400.0,1100.0,4.0,2.0,média
110612,PR,Sim,2078.0,415.0,3.0,1.0,baixa
110613,PR,Nao,678.0,339.0,2.0,1.0,baixa
110614,PR,Sim,6578.0,822.0,4.0,4.0,média baixa
110617,PR,Nao,0.0,0.0,0.0,1.0,baixa
