,UF,Internet,Rend.mens.Domiciliar,Ren.mens.percapta,Faixa.Rend.mens.percapta,Num.Televisores
116168,41,Sim,4800.0,1200.0,4.0,1.0
116169,41,Sim,800.0,200.0,2.0,1.0
116170,41,Nao,2364.0,591.0,3.0,1.0
116171,41,Sim,4088.0,1362.0,4.0,2.0
116172,41,Sim,1282.0,213.0,2.0,2.0
116173,41,Sim,3724.0,465.0,3.0,1.0
116174,41,Sim,2088.0,1044.0,4.0,1.0
116175,41,Sim,7088.0,1417.0,4.0,1.0
116176,41,Sim,2600.0,866.0,4.0,1.0
116177,41,,,,,
116178,41,Sim,300.0,150.0,1.0,1.0
116179,41,Sim,2400.0,1200.0,4.0,3.0
116180,41,Sim,1200.0,300.0,2.0,2.0
116181,41,Sim,1000.0,333.0,2.0,2.0
116182,41,Sim,1875.0,625.0,3.0,1.0
116183,41,Sim,3400.0,850.0,4.0,3.0
116184,41,Sim,1600.0,533.0,3.0,1.0
116185,41,Nao,1576.0,788.0,3.0,1.0
116186,41,Sim,2200.0,733.0,3.0,1.0
116187,41,Sim,2300.0,766.0,3.0,1.0
116188,41,Sim,3000.0,750.0,3.0,2.0
116189,41,Sim,2988.0,747.0,3.0,2.0
116190,41,Sim,2730.0,682.0,3.0,1.0
116191,41,Nao,1400.0,1400.0,4.0,1.0
116192,41,Sim,3500.0,1166.0,4.0,2.0
116193,41,Sim,2700.0,1350.0,4.0,1.0
116194,41,,,,,
116195,41,Sim,1500.0,500.0,3.0,1.0
116196,41,Sim,3540.0,1180.0,4.0,2.0
116197,41,Sim,2988.0,996.0,4.0,1.0
116198,41,Sim,2800.0,1400.0,4.0,1.0
116199,41,Sim,6500.0,1625.0,5.0,1.0
116200,41,Sim,2364.0,591.0,3.0,1.0
116201,41,Sim,2500.0,2500.0,6.0,1.0
116202,41,Sim,3100.0,1033.0,4.0,2.0
116203,41,Sim,13000.0,6500.0,7.0,3.0
116204,41,Sim,1800.0,600.0,3.0,
116205,41,Sim,4200.0,1400.0,4.0,2.0
116206,41,Nao,3600.0,1800.0,5.0,2.0
116207,41,Sim,20000.0,10000.0,7.0,2.0
116208,41,Nao,7400.0,2466.0,6.0,1.0
116209,41,Sim,2888.0,722.0,3.0,2.0
116210,41,Sim,2000.0,1000.0,4.0,1.0
116211,41,Sim,3790.0,1263.0,4.0,1.0
116212,41,Sim,13000.0,6500.0,7.0,3.0
116213,41,Sim,6080.0,1520.0,4.0,3.0
116214,41,,,,,
116215,41,Nao,3000.0,750.0,3.0,1.0
116216,41,,,,,
116217,41,Nao,788.0,394.0,2.0,1.0
116218,41,Sim,3476.0,1158.0,4.0,1.0
116219,41,Sim,4576.0,2288.0,5.0,1.0
116220,41,Nao,4600.0,920.0,4.0,1.0
116221,41,Sim,3400.0,680.0,3.0,2.0
116222,41,Sim,2400.0,1200.0,4.0,1.0
116223,41,Nao,1576.0,1576.0,4.0,1.0
116224,41,Nao,1988.0,994.0,4.0,1.0
116225,41,Sim,4000.0,1000.0,4.0,1.0
116226,41,Sim,1870.0,623.0,3.0,
116227,41,Sim,5000.0,5000.0,7.0,1.0
116228,41,Sim,2600.0,650.0,3.0,3.0
116229,41,Sim,2000.0,2000.0,5.0,2.0
116230,41,Sim,1970.0,656.0,3.0,1.0
116231,41,Sim,10500.0,2625.0,6.0,1.0
116232,41,Sim,2000.0,1000.0,4.0,1.0
116233,41,,,,,
116234,41,Sim,5600.0,1866.0,5.0,2.0
116235,41,Sim,1676.0,558.0,3.0,2.0
116236,41,Nao,1788.0,1788.0,5.0,1.0
116237,41,,,,,
116238,41,Sim,5200.0,1733.0,5.0,1.0
116239,41,Sim,9500.0,2375.0,6.0,1.0
116240,41,,,,,
116241,41,Sim,1800.0,600.0,3.0,1.0
116242,41,Sim,4000.0,1333.0,4.0,1.0
116243,41,Sim,5100.0,2550.0,6.0,1.0
116244,41,Sim,2000.0,666.0,3.0,1.0
116245,41,Nao,1338.0,669.0,3.0,1.0
116246,41,Nao,889.0,444.0,3.0,1.0
116247,41,Sim,4000.0,2000.0,5.0,1.0
116248,41,Sim,7500.0,1875.0,5.0,2.0
116249,41,Sim,1600.0,1600.0,5.0,1.0
116250,41,Sim,2100.0,1050.0,4.0,2.0
116251,41,Sim,6900.0,3450.0,6.0,1.0
116252,41,Sim,2400.0,800.0,4.0,1.0
116253,41,,,,,
116254,41,,,,,
116255,41,Sim,2500.0,833.0,4.0,2.0
116256,41,Sim,800.0,800.0,4.0,1.0
116257,41,Sim,3800.0,1900.0,5.0,2.0
116258,41,Sim,3700.0,1850.0,5.0,2.0
116259,41,Sim,3000.0,1500.0,4.0,2.0
116260,41,Sim,2300.0,1150.0,4.0,1.0
116261,41,Sim,3000.0,1500.0,4.0,1.0
116262,41,Sim,5000.0,2500.0,6.0,3.0
116263,41,Sim,1576.0,1576.0,4.0,1.0
116264,41,Sim,3500.0,1166.0,4.0,3.0
116265,41,Sim,2000.0,1000.0,4.0,1.0
116266,41,Sim,2088.0,696.0,3.0,1.0
116267,41,Sim,6788.0,1697.0,5.0,1.0
116268,41,Sim,8100.0,2700.0,6.0,1.0
116269,41,Sim,1300.0,1300.0,4.0,1.0
116270,41,Sim,2600.0,866.0,4.0,1.0
116271,41,Sim,2800.0,933.0,4.0,1.0
116272,41,Sim,1400.0,1400.0,4.0,2.0
116273,41,Sim,4000.0,1333.0,4.0,1.0
116274,41,Sim,5250.0,1050.0,4.0,1.0
116275,41,Sim,3500.0,1166.0,4.0,1.0
116276,41,Sim,7500.0,1250.0,4.0,2.0
116277,41,,,,,
116278,41,Sim,6188.0,1547.0,4.0,2.0
116279,41,Sim,1364.0,341.0,2.0,1.0
116280,41,Sim,4000.0,2000.0,5.0,2.0
116281,41,Sim,1600.0,533.0,3.0,2.0
116282,41,Sim,2800.0,700.0,3.0,3.0
116283,41,,,,,
116284,41,Sim,7800.0,1950.0,5.0,2.0
116286,41,Nao,788.0,788.0,3.0,1.0
116287,41,Sim,5700.0,2850.0,6.0,2.0
116288,41,Sim,2600.0,650.0,3.0,1.0
116289,41,Nao,2526.0,631.0,3.0,1.0
116290,41,Sim,3400.0,1700.0,5.0,3.0
116291,41,Nao,900.0,180.0,1.0,1.0
116292,41,Sim,5700.0,1900.0,5.0,2.0
116293,41,Nao,788.0,394.0,2.0,1.0
116294,41,,,,,
116295,41,Sim,3500.0,875.0,4.0,1.0
116296,41,,,,,
116297,41,Sim,3800.0,1266.0,4.0,2.0
116298,41,Sim,11000.0,2750.0,6.0,5.0
116299,41,Sim,788.0,394.0,2.0,2.0
116300,41,Sim,4300.0,1433.0,4.0,2.0
116301,41,Sim,10300.0,5150.0,7.0,1.0
116302,41,Sim,3850.0,550.0,3.0,2.0
116303,41,,,,,
116304,41,Nao,2200.0,1100.0,4.0,1.0
116305,41,Sim,2800.0,311.0,2.0,1.0
116306,41,Nao,2612.0,522.0,3.0,1.0
116307,41,Sim,2810.0,702.0,3.0,1.0
116308,41,Sim,5600.0,1120.0,4.0,3.0
116309,41,Sim,3700.0,1233.0,4.0,1.0
116310,41,,,,,
116311,41,Sim,1688.0,562.0,3.0,1.0
116312,41,Nao,788.0,788.0,3.0,1.0
116313,41,,,,,
116314,41,Sim,1000.0,1000.0,4.0,2.0
116315,41,,,,,
116316,41,Sim,3000.0,1000.0,4.0,1.0
116317,41,Sim,2700.0,385.0,2.0,2.0
116318,41,Sim,1550.0,516.0,3.0,1.0
116319,41,Sim,2000.0,2000.0,5.0,2.0
116320,41,Sim,0.0,0.0,0.0,2.0
116321,41,,,,,
116322,41,Sim,2580.0,645.0,3.0,2.0
116323,41,Nao,3500.0,3500.0,6.0,1.0
116324,41,Sim,4576.0,915.0,4.0,2.0
116325,41,Sim,2400.0,800.0,4.0,2.0
116327,41,,,,,
116328,41,,,,,
116329,41,Sim,2000.0,666.0,3.0,1.0
116330,41,Sim,4500.0,1500.0,4.0,1.0
116331,41,Nao,4000.0,1333.0,4.0,4.0
116332,41,Nao,4200.0,2100.0,5.0,3.0
116333,41,Sim,2570.0,2570.0,6.0,1.0
116334,41,,,,,
116335,41,Sim,1600.0,320.0,2.0,1.0
116336,41,Sim,3600.0,720.0,3.0,2.0
116337,41,Sim,2200.0,733.0,3.0,2.0
116338,41,,,,,
116339,41,Sim,1250.0,1250.0,4.0,2.0
116340,41,Nao,5580.0,1395.0,4.0,2.0
116341,41,Nao,1300.0,325.0,2.0,1.0
116342,41,,,,,
116343,41,Sim,3100.0,1033.0,4.0,2.0
116344,41,,,,,
116345,41,Sim,1405.0,281.0,2.0,2.0
116346,41,,,,,
116347,41,Nao,158.0,52.0,1.0,1.0
116348,41,Nao,185.0,185.0,1.0,1.0
116349,41,Nao,1576.0,525.0,3.0,
116350,41,Nao,2453.0,613.0,3.0,1.0
116351,41,Nao,2200.0,440.0,3.0,1.0
116352,41,,,,,
116353,41,,,,,
116354,41,,,,,
116355,41,Sim,6200.0,2066.0,5.0,2.0
116356,41,Nao,427.0,106.0,1.0,1.0
116357,41,,,,,
116358,41,Nao,888.0,177.0,1.0,1.0
116359,41,Nao,0.0,0.0,0.0,1.0
116360,41,,,,,
116361,41,Nao,1035.0,345.0,2.0,1.0
116362,41,Nao,1588.0,794.0,4.0,1.0
116363,41,Sim,5380.0,1793.0,5.0,2.0
116364,41,Sim,788.0,262.0,2.0,1.0
116365,41,Nao,1000.0,500.0,3.0,1.0
116366,41,Sim,2900.0,725.0,3.0,1.0
116367,41,Nao,0.0,0.0,0.0,1.0
116368,41,Sim,900.0,300.0,2.0,1.0
116369,41,Sim,1348.0,224.0,2.0,1.0
116370,41,Nao,3188.0,1594.0,5.0,2.0
116371,41,Nao,2364.0,1182.0,4.0,2.0
116372,41,Nao,788.0,788.0,3.0,
116373,41,Nao,1020.0,340.0,2.0,1.0
116374,41,,,,,
116375,41,Sim,5758.0,1151.0,4.0,2.0
116376,41,Nao,788.0,788.0,3.0,1.0
116377,41,Sim,2788.0,697.0,3.0,1.0
116378,41,Sim,1900.0,475.0,3.0,1.0
116379,41,Nao,788.0,788.0,3.0,1.0
116380,41,Nao,2000.0,500.0,3.0,1.0
116381,41,Nao,2000.0,666.0,3.0,2.0
116382,41,Sim,2000.0,500.0,3.0,1.0
116383,41,Nao,3226.0,645.0,3.0,1.0
116384,41,Nao,800.0,400.0,3.0,1.0
116385,41,Nao,788.0,394.0,2.0,1.0
116386,41,Sim,4465.0,1116.0,4.0,1.0
116387,41,,,,,
116388,41,,,,,
116389,41,Sim,2488.0,1244.0,4.0,1.0
116391,41,Sim,2800.0,700.0,3.0,1.0
116392,41,Sim,1100.0,275.0,2.0,4.0
116393,41,Nao,1576.0,1576.0,4.0,1.0
116394,41,Nao,2000.0,666.0,3.0,1.0
116396,41,Nao,3300.0,1650.0,5.0,2.0
116397,41,Nao,1600.0,1600.0,5.0,1.0
116398,41,Sim,2300.0,766.0,3.0,1.0
116399,41,Sim,2900.0,1450.0,4.0,1.0
116400,41,Nao,2162.0,720.0,3.0,
116401,41,Sim,3400.0,680.0,3.0,2.0
116402,41,Sim,2350.0,783.0,3.0,1.0
116403,41,,,,,
116404,41,Sim,3900.0,975.0,4.0,1.0
116405,41,Sim,7118.0,1423.0,4.0,3.0
116406,41,Nao,1100.0,550.0,3.0,1.0
116407,41,Sim,5388.0,1077.0,4.0,2.0
116408,41,Sim,2302.0,1151.0,4.0,
116409,41,Nao,1830.0,915.0,4.0,1.0
116410,41,Nao,1576.0,1576.0,4.0,1.0
116411,41,Nao,1676.0,838.0,4.0,1.0
116412,41,Sim,3288.0,822.0,4.0,1.0
116413,41,Nao,157.0,157.0,1.0,1.0
116414,41,,,,,
116415,41,Nao,1800.0,450.0,3.0,2.0
116416,41,Nao,2792.0,930.0,4.0,1.0
116417,41,Sim,2618.0,654.0,3.0,1.0
116418,41,Nao,3738.0,934.0,4.0,2.0
116419,41,Nao,1576.0,788.0,3.0,1.0
116420,41,Nao,2180.0,436.0,3.0,1.0
116421,41,Nao,2300.0,1150.0,4.0,1.0
116422,41,Nao,3700.0,925.0,4.0,1.0
116423,41,,,,,
116424,41,Nao,830.0,166.0,1.0,1.0
116425,41,Nao,1550.0,387.0,2.0,1.0
116426,41,Nao,1576.0,1576.0,4.0,1.0
116427,41,,,,,
116428,41,Sim,3000.0,1000.0,4.0,1.0
116429,41,Sim,4576.0,1144.0,4.0,1.0
116430,41,Nao,1500.0,500.0,3.0,1.0
116431,41,Nao,1576.0,1576.0,4.0,1.0
116432,41,Nao,1576.0,788.0,3.0,1.0
116433,41,Nao,1000.0,333.0,2.0,1.0
116434,41,Sim,5976.0,1195.0,4.0,4.0
116435,41,Sim,4000.0,1000.0,4.0,1.0
116436,41,Sim,1600.0,800.0,4.0,1.0
116437,41,Nao,980.0,980.0,4.0,1.0
116438,41,Sim,1500.0,300.0,2.0,4.0
116439,41,Nao,580.0,145.0,1.0,1.0
116440,41,Sim,2240.0,448.0,3.0,1.0
116441,41,Sim,3600.0,1200.0,4.0,3.0
116442,41,Sim,6200.0,2066.0,5.0,3.0
116443,41,Sim,900.0,225.0,2.0,1.0
116444,41,Sim,6588.0,2196.0,5.0,2.0
116445,41,Sim,3600.0,1800.0,5.0,2.0
116446,41,Sim,800.0,800.0,4.0,1.0
116447,41,Sim,2500.0,833.0,4.0,1.0
116448,41,Sim,2900.0,1450.0,4.0,2.0
116449,41,Sim,1700.0,850.0,4.0,1.0
116450,41,,,,,
116451,41,Sim,7864.0,3932.0,6.0,2.0
116452,41,,,,,
116453,41,Sim,2960.0,986.0,4.0,1.0
116454,41,Sim,2412.0,482.0,3.0,2.0
116455,41,Nao,788.0,788.0,3.0,1.0
116456,41,Sim,3300.0,825.0,4.0,2.0
116457,41,Sim,2700.0,900.0,4.0,2.0
116458,41,,,,,
116459,41,Sim,2150.0,537.0,3.0,2.0
116460,41,Sim,5500.0,2750.0,6.0,2.0
116461,41,Nao,2722.0,1361.0,4.0,1.0
116462,41,Nao,700.0,700.0,3.0,3.0
116463,41,Nao,788.0,788.0,3.0,1.0
116464,41,Nao,788.0,788.0,3.0,1.0
116465,41,Sim,1158.0,231.0,2.0,4.0
116466,41,Sim,4700.0,1175.0,4.0,2.0
116467,41,Sim,2488.0,829.0,4.0,3.0
116468,41,,,,,
116469,41,Sim,640.0,213.0,2.0,1.0
116470,41,Sim,5844.0,2922.0,6.0,1.0
116471,41,Sim,1250.0,416.0,3.0,2.0
116472,41,Nao,1500.0,750.0,3.0,2.0
116473,41,Sim,4965.0,2482.0,6.0,1.0
116474,41,Sim,6000.0,2000.0,5.0,3.0
116475,41,Sim,790.0,790.0,4.0,1.0
116476,41,Nao,740.0,740.0,3.0,1.0
116477,41,Sim,3100.0,775.0,3.0,1.0
116478,41,Sim,6100.0,1220.0,4.0,3.0
116479,41,Sim,1565.0,782.0,3.0,2.0
116480,41,Sim,2400.0,600.0,3.0,1.0
116481,41,Sim,4090.0,1022.0,4.0,1.0
116482,41,,,,,
116483,41,Sim,9270.0,1545.0,4.0,4.0
116484,41,Sim,2000.0,500.0,3.0,1.0
116485,41,Nao,1132.0,226.0,2.0,1.0
116486,41,Sim,3800.0,1266.0,4.0,1.0
116487,41,,,,,
116488,41,Nao,1880.0,470.0,3.0,2.0
116489,41,Nao,780.0,390.0,2.0,2.0
116490,41,Nao,1500.0,375.0,2.0,2.0
116491,41,Sim,2800.0,933.0,4.0,1.0
116492,41,Sim,4800.0,1200.0,4.0,2.0
116493,41,Nao,1670.0,835.0,4.0,1.0
116494,41,Nao,400.0,400.0,3.0,1.0
116495,41,Sim,450.0,225.0,2.0,2.0
116496,41,Nao,1200.0,400.0,3.0,1.0
116497,41,Nao,1576.0,788.0,3.0,2.0
116498,41,Sim,15000.0,7500.0,7.0,4.0
116499,41,,,,,
116500,41,Sim,18000.0,4500.0,7.0,5.0
116501,41,,,,,
116502,41,,,,,
116503,41,Sim,39000.0,9750.0,7.0,4.0
116504,41,Sim,34000.0,11333.0,7.0,4.0
116505,41,Sim,12000.0,6000.0,7.0,2.0
116506,41,Sim,20500.0,5125.0,7.0,5.0
116507,41,Sim,23230.0,7743.0,7.0,4.0
116508,41,Sim,12000.0,3000.0,6.0,4.0
116509,41,Sim,5000.0,1000.0,4.0,3.0
116510,41,Sim,10000.0,5000.0,7.0,3.0
116511,41,Sim,20000.0,5000.0,7.0,5.0
116512,41,,,,,
116513,41,,,,,
116514,41,Sim,12000.0,4000.0,7.0,4.0
116515,41,,,,,
116516,41,Sim,37000.0,9250.0,7.0,3.0
116517,41,,,,,
116518,41,,,,,
116519,41,Sim,3076.0,439.0,3.0,2.0
116520,41,Sim,950.0,950.0,4.0,2.0
116521,41,Nao,500.0,250.0,2.0,1.0
116522,41,Nao,788.0,394.0,2.0,2.0
116523,41,Sim,4300.0,1075.0,4.0,4.0
116524,41,Sim,2215.0,738.0,3.0,2.0
116525,41,Sim,2080.0,1040.0,4.0,1.0
116526,41,Sim,2900.0,1450.0,4.0,1.0
116527,41,Sim,2080.0,1040.0,4.0,1.0
116528,41,Nao,1875.0,937.0,4.0,1.0
116529,41,Sim,890.0,890.0,4.0,2.0
116530,41,Sim,1300.0,650.0,3.0,1.0
116531,41,Sim,3250.0,812.0,4.0,2.0
116532,41,Sim,3990.0,1330.0,4.0,1.0
116533,41,Sim,3988.0,1994.0,5.0,1.0
116534,41,Nao,1800.0,600.0,3.0,1.0
116535,41,Sim,7000.0,2333.0,5.0,3.0
116536,41,Sim,4000.0,1333.0,4.0,2.0
116537,41,Sim,2600.0,866.0,4.0,2.0
116538,41,Sim,1670.0,417.0,3.0,1.0
116539,41,Nao,1000.0,500.0,3.0,2.0
116540,41,Sim,11000.0,3666.0,6.0,5.0
116541,41,Nao,2988.0,747.0,3.0,2.0
116542,41,Sim,2750.0,1375.0,4.0,1.0
116543,41,Sim,1600.0,800.0,4.0,2.0
116544,41,Sim,7700.0,1925.0,5.0,2.0
116545,41,Sim,8000.0,2666.0,6.0,1.0
116546,41,Sim,2900.0,966.0,4.0,1.0
116547,41,Sim,4000.0,4000.0,7.0,
116548,41,Sim,2588.0,647.0,3.0,2.0
116549,41,Sim,2500.0,833.0,4.0,1.0
116550,41,Sim,1500.0,1500.0,4.0,1.0
116551,41,Nao,0.0,0.0,0.0,1.0
116552,41,Nao,1888.0,1888.0,5.0,1.0
116553,41,Nao,960.0,960.0,4.0,1.0
116554,41,Sim,2000.0,500.0,3.0,1.0
116555,41,Sim,3000.0,1000.0,4.0,2.0
116556,41,Sim,7000.0,1750.0,5.0,3.0
116557,41,Nao,1000.0,1000.0,4.0,1.0
116558,41,,,,,
116559,41,Sim,5400.0,2700.0,6.0,2.0
116560,41,,,,,
116561,41,Nao,3600.0,1800.0,5.0,1.0
116562,41,,,,,
116563,41,Nao,4060.0,2030.0,5.0,1.0
116564,41,,,,,
116565,41,Sim,1850.0,462.0,3.0,1.0
116566,41,,,,,
116567,41,Sim,2500.0,1250.0,4.0,2.0
116568,41,,,,,
116569,41,Nao,582.0,582.0,3.0,1.0
116570,41,,,,,
116571,41,Sim,1200.0,400.0,3.0,3.0
116572,41,,,,,
116573,41,,,,,
116574,41,,,,,
116575,41,Nao,890.0,296.0,2.0,1.0
116576,41,Sim,1300.0,433.0,3.0,1.0
116577,41,Sim,2850.0,356.0,2.0,3.0
116578,41,,,,,
116579,41,Sim,2390.0,398.0,3.0,1.0
116580,41,,,,,
116581,41,Nao,1088.0,544.0,3.0,1.0
116582,41,Nao,860.0,215.0,2.0,
116583,41,,,,,
116584,41,,,,,
116585,41,,,,,
116586,41,Sim,1680.0,280.0,2.0,2.0
116587,41,Nao,300.0,50.0,1.0,1.0
116588,41,,,,,
116589,41,Nao,3576.0,1192.0,4.0,2.0
116590,41,Nao,3210.0,642.0,3.0,3.0
116591,41,Sim,2330.0,466.0,3.0,2.0
116592,41,Sim,2700.0,450.0,3.0,2.0
116593,41,Nao,890.0,222.0,2.0,1.0
116594,41,Nao,1500.0,375.0,2.0,1.0
116595,41,Nao,4400.0,1100.0,4.0,3.0
116596,41,Sim,1880.0,626.0,3.0,1.0
116597,41,Sim,800.0,800.0,4.0,1.0
116598,41,Sim,4300.0,1075.0,4.0,6.0
116599,41,Nao,2364.0,1182.0,4.0,1.0
116600,41,,,,,
116601,41,Nao,930.0,465.0,3.0,1.0
116602,41,Sim,5600.0,1400.0,4.0,2.0
116603,41,Sim,4800.0,1600.0,5.0,2.0
116604,41,Nao,2097.0,419.0,3.0,2.0
116605,41,Sim,3400.0,1133.0,4.0,1.0
116606,41,Sim,3220.0,1073.0,4.0,2.0
116607,41,Sim,900.0,900.0,4.0,1.0
116608,41,Nao,1576.0,1576.0,4.0,1.0
116609,41,Nao,1500.0,1500.0,4.0,
116610,41,Sim,10000.0,2500.0,6.0,2.0
116611,41,Sim,11430.0,5715.0,7.0,4.0
116612,41,Sim,1238.0,412.0,3.0,1.0
116613,41,Sim,788.0,788.0,3.0,1.0
116614,41,Nao,788.0,788.0,3.0,1.0
116615,41,Nao,1271.0,635.0,3.0,1.0
116616,41,,,,,
116617,41,Sim,2500.0,1250.0,4.0,1.0
116618,41,Sim,3580.0,1790.0,5.0,1.0
116619,41,Nao,3000.0,3000.0,6.0,1.0
116620,41,Sim,2200.0,2200.0,5.0,1.0
116621,41,,,,,
116622,41,Nao,1820.0,606.0,3.0,1.0
116623,41,Nao,4300.0,4300.0,7.0,1.0
116624,41,Nao,730.0,365.0,2.0,1.0
116625,41,Nao,1320.0,660.0,3.0,1.0
116626,41,Nao,2100.0,1050.0,4.0,1.0
116627,41,,,,,
116628,41,Nao,1576.0,788.0,3.0,1.0
116629,41,Sim,2450.0,816.0,4.0,2.0
116630,41,Sim,3000.0,1000.0,4.0,1.0
116631,41,Nao,788.0,394.0,2.0,1.0
116632,41,Sim,2800.0,560.0,3.0,2.0
116633,41,Sim,6600.0,1650.0,5.0,2.0
116634,41,Nao,788.0,394.0,2.0,1.0
116635,41,Sim,3950.0,1316.0,4.0,
116636,41,Nao,999.0,249.0,2.0,1.0
116637,41,Sim,27150.0,9050.0,7.0,6.0
116638,41,Nao,2117.0,705.0,3.0,1.0
116639,41,Sim,10700.0,2675.0,6.0,3.0
116640,41,Nao,898.0,224.0,2.0,1.0
116641,41,Nao,823.0,274.0,2.0,1.0
116642,41,Sim,1640.0,273.0,2.0,2.0
116643,41,Sim,2550.0,850.0,4.0,2.0
116644,41,,,,,
116645,41,,,,,
116646,41,Sim,5900.0,2950.0,6.0,1.0
116647,41,Nao,1000.0,500.0,3.0,2.0
116648,41,Nao,11202.0,2800.0,6.0,1.0
116649,41,Nao,2876.0,719.0,3.0,1.0
116650,41,Nao,850.0,283.0,2.0,1.0
116651,41,Nao,2776.0,694.0,3.0,3.0
116652,41,,,,,
116653,41,Nao,800.0,400.0,3.0,1.0
116654,41,Nao,1576.0,788.0,3.0,1.0
116655,41,Nao,0.0,0.0,0.0,1.0
116656,41,,,,,
116657,41,Nao,888.0,444.0,3.0,1.0
116658,41,Nao,1000.0,333.0,2.0,1.0
116659,41,,,,,
116660,41,Nao,1400.0,700.0,3.0,1.0
116661,41,Nao,3500.0,1750.0,5.0,2.0
116662,41,Nao,1576.0,788.0,3.0,1.0
116663,41,Sim,2074.0,518.0,3.0,1.0
116664,41,Sim,2595.0,865.0,4.0,1.0
116665,41,Nao,750.0,250.0,2.0,1.0
116666,41,Nao,612.0,204.0,2.0,
116667,41,Nao,1798.0,899.0,4.0,1.0
116668,41,,,,,
116669,41,Sim,4900.0,1633.0,5.0,2.0
116670,41,Nao,1500.0,1500.0,4.0,1.0
116671,41,Nao,1576.0,394.0,2.0,1.0
116672,41,Nao,948.0,237.0,2.0,1.0
116673,41,Sim,2788.0,1394.0,4.0,1.0
116674,41,Sim,2150.0,716.0,3.0,3.0
116675,41,Sim,3700.0,3700.0,6.0,1.0
116676,41,Nao,788.0,788.0,3.0,1.0
116677,41,Sim,6438.0,1609.0,5.0,1.0
116678,41,Sim,3700.0,1233.0,4.0,2.0
116679,41,Nao,788.0,788.0,3.0,
116680,41,Nao,1054.0,150.0,1.0,1.0
116681,41,Nao,788.0,788.0,3.0,1.0
116682,41,Nao,477.0,238.0,2.0,1.0
116683,41,,,,,
116684,41,Nao,1576.0,788.0,3.0,
116685,41,Nao,1576.0,788.0,3.0,1.0
116686,41,Nao,2514.0,838.0,4.0,1.0
116687,41,Nao,1100.0,275.0,2.0,1.0
116688,41,Nao,0.0,0.0,0.0,1.0
116689,41,Nao,812.0,270.0,2.0,1.0
116690,41,Nao,3288.0,1644.0,5.0,
116691,41,Nao,350.0,350.0,2.0,
116692,41,,,,,
116693,41,Nao,462.0,154.0,1.0,1.0
116694,41,,3000.0,750.0,3.0,
116695,41,,3500.0,1750.0,5.0,
116696,41,,,,,
116697,41,,,,,
116698,41,,7600.0,3800.0,6.0,
116699,41,,3788.0,1894.0,5.0,
116700,41,,2500.0,2500.0,6.0,
116701,41,,2500.0,2500.0,6.0,
116702,41,,,,,
116703,41,,,,,
116704,41,,5300.0,1766.0,5.0,
116705,41,Sim,9500.0,4750.0,7.0,6.0
116706,41,Sim,3800.0,1900.0,5.0,2.0
116707,41,Sim,7700.0,7700.0,7.0,3.0
116708,41,Sim,17000.0,3400.0,6.0,2.0
116709,41,,6000.0,2000.0,5.0,
116710,41,Sim,3400.0,680.0,3.0,2.0
116711,41,,5776.0,2888.0,6.0,
116712,41,,1000.0,1000.0,4.0,
116713,41,Sim,2600.0,650.0,3.0,2.0
116714,41,,,,,
116715,41,Nao,1788.0,894.0,4.0,1.0
116716,41,Nao,1000.0,500.0,3.0,1.0
116717,41,,,,,
116718,41,Sim,1500.0,750.0,3.0,2.0
116719,41,Nao,900.0,900.0,4.0,1.0
116720,41,Sim,10700.0,2140.0,5.0,1.0
116721,41,Nao,1576.0,788.0,3.0,1.0
116722,41,Sim,2000.0,666.0,3.0,2.0
116723,41,Sim,5000.0,2500.0,6.0,3.0
116724,41,Sim,9100.0,2275.0,5.0,2.0
116725,41,Sim,14500.0,4833.0,7.0,1.0
116726,41,Sim,11500.0,2300.0,5.0,6.0
116727,41,Sim,2358.0,1179.0,4.0,1.0
116728,41,Nao,788.0,788.0,3.0,1.0
116729,41,Nao,788.0,788.0,3.0,1.0
116730,41,Sim,1900.0,475.0,3.0,1.0
116731,41,Nao,3076.0,1025.0,4.0,3.0
116732,41,Sim,3380.0,482.0,3.0,2.0
116733,41,Sim,2300.0,766.0,3.0,1.0
116734,41,Sim,2288.0,1144.0,4.0,2.0
116735,41,Nao,35.0,17.0,1.0,1.0
116736,41,Sim,3300.0,1650.0,5.0,3.0
116737,41,Sim,1700.0,850.0,4.0,2.0
116738,41,Nao,788.0,788.0,3.0,1.0
116739,41,,,,,
116740,41,Sim,3964.0,660.0,3.0,2.0
116741,41,Nao,988.0,329.0,2.0,1.0
116742,41,Sim,9050.0,1810.0,5.0,2.0
116743,41,,,,,
116744,41,,,,,
116745,41,Nao,1800.0,900.0,4.0,4.0
116746,41,Sim,2800.0,700.0,3.0,4.0
116747,41,Nao,1800.0,900.0,4.0,2.0
116748,41,Nao,788.0,394.0,2.0,1.0
116749,41,Sim,2800.0,1400.0,4.0,2.0
116750,41,Nao,788.0,788.0,3.0,1.0
116751,41,Sim,1980.0,660.0,3.0,1.0
116752,41,Sim,2110.0,301.0,2.0,1.0
116753,41,Sim,6400.0,1600.0,5.0,3.0
116754,41,Sim,980.0,245.0,2.0,2.0
116755,41,Sim,1700.0,850.0,4.0,3.0
116756,41,,,,,
116757,41,Nao,788.0,394.0,2.0,1.0
116758,41,Nao,2600.0,1300.0,4.0,2.0
116759,41,Sim,17500.0,4375.0,7.0,4.0
116760,41,Sim,1200.0,1200.0,4.0,2.0
116761,41,Nao,820.0,820.0,4.0,2.0
