,UF,Internet,Rend.mens.Domiciliar,Ren.mens.percapta,Faixa.Rend.mens.percapta,Num.Televisores,Classe
114113,PR,Nao,1448.0,724.0,3.0,1.0,média baixa
114114,PR,Nao,3500.0,3500.0,6.0,1.0,alta
114115,PR,Nao,800.0,160.0,1.0,2.0,baixa
114116,PR,Nao,400.0,133.0,1.0,1.0,baixa
114117,PR,Nao,1100.0,220.0,2.0,2.0,baixa
114118,PR,Nao,724.0,144.0,1.0,1.0,baixa
114119,PR,Sim,9470.0,4735.0,7.0,4.0,alta
114120,PR,Sim,1724.0,344.0,2.0,1.0,baixa
114121,PR,Sim,3200.0,800.0,4.0,1.0,média baixa
114123,PR,Nao,1124.0,224.0,2.0,2.0,baixa
114125,PR,Sim,3200.0,1600.0,5.0,2.0,média
114126,PR,Nao,2000.0,1000.0,4.0,2.0,média baixa
114127,PR,Nao,2235.0,745.0,4.0,2.0,média baixa
114128,PR,Nao,1112.0,370.0,3.0,2.0,baixa
114129,PR,Nao,1448.0,1448.0,4.0,1.0,média
114130,PR,Nao,1924.0,641.0,3.0,1.0,média baixa
114131,PR,Nao,2500.0,1250.0,4.0,1.0,média
114132,PR,Sim,6248.0,1562.0,5.0,2.0,média
114133,PR,Nao,1448.0,724.0,3.0,1.0,média baixa
114134,PR,Nao,1724.0,862.0,4.0,2.0,média baixa
114135,PR,Nao,1432.0,358.0,2.0,1.0,baixa
114137,PR,Nao,3520.0,1173.0,4.0,2.0,média
114138,PR,Nao,1448.0,724.0,3.0,1.0,média baixa
114139,PR,Nao,2200.0,1100.0,4.0,1.0,média
114140,PR,Nao,3614.0,1204.0,4.0,1.0,média
114141,PR,Nao,2016.0,504.0,3.0,3.0,média baixa
114142,PR,Sim,2650.0,883.0,4.0,2.0,média baixa
114143,PR,Nao,286.0,57.0,1.0,1.0,baixa
114145,PR,Sim,1300.0,325.0,2.0,1.0,baixa
114146,PR,Nao,300.0,75.0,1.0,2.0,baixa
114147,PR,Sim,1417.0,283.0,2.0,1.0,baixa
114148,PR,Nao,1300.0,650.0,3.0,1.0,média baixa
114149,PR,Nao,1448.0,724.0,3.0,2.0,média baixa
114150,PR,Nao,1086.0,362.0,2.0,1.0,baixa
114151,PR,Sim,2450.0,612.0,3.0,3.0,média baixa
114152,PR,Nao,1110.0,185.0,2.0,1.0,baixa
114154,PR,Nao,932.0,233.0,2.0,1.0,baixa
114155,PR,Nao,1448.0,482.0,3.0,1.0,média baixa
114156,PR,Nao,2812.0,562.0,3.0,1.0,média baixa
114158,PR,Nao,1320.0,330.0,2.0,1.0,baixa
114159,PR,Nao,1200.0,1200.0,4.0,1.0,média
114161,PR,Nao,2400.0,2400.0,6.0,1.0,média
114162,PR,Sim,1252.0,208.0,2.0,2.0,baixa
114163,PR,Nao,1516.0,758.0,4.0,1.0,média baixa
114164,PR,Nao,2190.0,2190.0,6.0,1.0,média
114165,PR,Sim,1130.0,376.0,3.0,2.0,baixa
114166,PR,Nao,1250.0,250.0,2.0,1.0,baixa
114167,PR,Sim,980.0,245.0,2.0,2.0,baixa
114169,PR,Sim,5400.0,1800.0,5.0,2.0,média
114170,PR,Sim,6924.0,1731.0,5.0,4.0,média
114171,PR,Sim,3000.0,750.0,4.0,1.0,média baixa
114172,PR,Sim,5000.0,2500.0,6.0,2.0,alta
114173,PR,Nao,1024.0,512.0,3.0,1.0,média baixa
114175,PR,Nao,1966.0,491.0,3.0,1.0,média baixa
114176,PR,Nao,2254.0,751.0,4.0,1.0,média baixa
114177,PR,Nao,3700.0,1850.0,5.0,2.0,média
114178,PR,Nao,1200.0,1200.0,4.0,1.0,média
114179,PR,Sim,3800.0,1266.0,4.0,1.0,média
114180,PR,Sim,1224.0,612.0,3.0,2.0,média baixa
114181,PR,Nao,724.0,724.0,3.0,1.0,média baixa
114182,PR,Sim,3440.0,491.0,3.0,7.0,média baixa
114183,PR,Nao,4100.0,1366.0,4.0,3.0,média
114184,PR,Sim,2700.0,900.0,4.0,1.0,média baixa
114186,PR,Sim,6700.0,3350.0,6.0,2.0,alta
114187,PR,Sim,11100.0,5550.0,7.0,2.0,alta
114189,PR,Sim,5400.0,2700.0,6.0,2.0,alta
114190,PR,Sim,5900.0,2950.0,6.0,3.0,alta
114191,PR,Nao,1140.0,1140.0,4.0,2.0,média
114192,PR,Sim,13800.0,4600.0,7.0,3.0,alta
114193,PR,Sim,2000.0,2000.0,5.0,1.0,média
114194,PR,Sim,3924.0,981.0,4.0,1.0,média baixa
114195,PR,Sim,5000.0,2500.0,6.0,2.0,alta
114196,PR,Nao,2250.0,2250.0,6.0,3.0,média
114197,PR,Sim,25500.0,8500.0,7.0,3.0,alta
114198,PR,Sim,4000.0,2000.0,5.0,2.0,média
114199,PR,Sim,8500.0,4250.0,7.0,2.0,alta
114201,PR,Sim,18224.0,6074.0,7.0,2.0,alta
114202,PR,Sim,3900.0,1300.0,4.0,1.0,média
114203,PR,Sim,1900.0,950.0,4.0,2.0,média baixa
114204,PR,Nao,724.0,724.0,3.0,1.0,média baixa
114205,PR,Nao,2700.0,1350.0,4.0,2.0,média
114206,PR,Nao,2800.0,933.0,4.0,1.0,média baixa
114207,PR,Sim,2650.0,662.0,3.0,2.0,média baixa
114208,PR,Sim,10400.0,5200.0,7.0,1.0,alta
114209,PR,Sim,850.0,850.0,4.0,1.0,média baixa
114210,PR,Nao,2450.0,1225.0,4.0,2.0,média
114211,PR,Sim,3800.0,1900.0,5.0,2.0,média
114215,PR,Nao,2458.0,1229.0,4.0,1.0,média
114216,PR,Sim,2500.0,2500.0,6.0,1.0,alta
114217,PR,Nao,1780.0,445.0,3.0,1.0,média baixa
114218,PR,Sim,4300.0,1433.0,4.0,3.0,média
114219,PR,Sim,2050.0,683.0,3.0,2.0,média baixa
114220,PR,Nao,1200.0,600.0,3.0,1.0,média baixa
114221,PR,Sim,1050.0,525.0,3.0,1.0,média baixa
114222,PR,Sim,2648.0,1324.0,4.0,1.0,média
114223,PR,Sim,2970.0,742.0,4.0,2.0,média baixa
114224,PR,Sim,5770.0,721.0,3.0,3.0,média baixa
114225,PR,Sim,3600.0,720.0,3.0,1.0,média baixa
114226,PR,Sim,3200.0,1600.0,5.0,1.0,média
114227,PR,Nao,2748.0,1374.0,4.0,2.0,média
114228,PR,Sim,3424.0,684.0,3.0,1.0,média baixa
114229,PR,Nao,2162.0,1081.0,4.0,1.0,média
114230,PR,Sim,3450.0,1150.0,4.0,1.0,média
114231,PR,Nao,1024.0,1024.0,4.0,1.0,média
114232,PR,Sim,7730.0,2576.0,6.0,2.0,alta
114233,PR,Sim,4705.0,1176.0,4.0,3.0,média
114234,PR,Nao,2000.0,1000.0,4.0,1.0,média baixa
114236,PR,Nao,3000.0,1500.0,5.0,2.0,média
114237,PR,Sim,2200.0,1100.0,4.0,1.0,média
114238,PR,Sim,5670.0,1890.0,5.0,2.0,média
114239,PR,Sim,2000.0,666.0,3.0,2.0,média baixa
114241,PR,Nao,2180.0,2180.0,6.0,2.0,média
114242,PR,Sim,4000.0,1333.0,4.0,1.0,média
114243,PR,Sim,4574.0,1143.0,4.0,2.0,média
114244,PR,Sim,5100.0,1700.0,5.0,1.0,média
114245,PR,Sim,2466.0,1233.0,4.0,1.0,média
114246,PR,Sim,2000.0,2000.0,5.0,1.0,média
114247,PR,Nao,1553.0,517.0,3.0,1.0,média baixa
114248,PR,Sim,4500.0,2250.0,6.0,2.0,média
114249,PR,Sim,3000.0,1000.0,4.0,3.0,média baixa
114250,PR,Sim,6200.0,1550.0,5.0,3.0,média
114251,PR,Nao,905.0,905.0,4.0,2.0,média baixa
114252,PR,Sim,7500.0,1875.0,5.0,2.0,média
114253,PR,Nao,700.0,700.0,3.0,1.0,média baixa
114254,PR,Nao,1448.0,1448.0,4.0,1.0,média
114255,PR,Nao,1800.0,600.0,3.0,1.0,média baixa
114256,PR,Sim,1850.0,925.0,4.0,2.0,média baixa
114257,PR,Nao,724.0,144.0,1.0,1.0,baixa
114258,PR,Nao,724.0,724.0,3.0,1.0,média baixa
114259,PR,Sim,2400.0,800.0,4.0,2.0,média baixa
114260,PR,Sim,1800.0,450.0,3.0,1.0,média baixa
114261,PR,Nao,970.0,485.0,3.0,1.0,média baixa
114262,PR,Nao,1448.0,1448.0,4.0,1.0,média
114263,PR,Sim,3800.0,3800.0,7.0,1.0,alta
114264,PR,Sim,2724.0,908.0,4.0,1.0,média baixa
114265,PR,Sim,2500.0,833.0,4.0,1.0,média baixa
114266,PR,Sim,2909.0,969.0,4.0,2.0,média baixa
114267,PR,Sim,4100.0,1025.0,4.0,3.0,média
114268,PR,Sim,1448.0,482.0,3.0,2.0,média baixa
114269,PR,Sim,3800.0,950.0,4.0,3.0,média baixa
114270,PR,Nao,724.0,724.0,3.0,1.0,média baixa
114271,PR,Nao,1948.0,974.0,4.0,1.0,média baixa
114272,PR,Nao,7870.0,3935.0,7.0,2.0,alta
114273,PR,Nao,724.0,724.0,3.0,1.0,média baixa
114274,PR,Sim,6000.0,1500.0,5.0,4.0,média
114275,PR,Sim,13500.0,4500.0,7.0,3.0,alta
114276,PR,Nao,2222.0,1111.0,4.0,1.0,média
114277,PR,Nao,724.0,724.0,3.0,1.0,média baixa
114279,PR,Nao,1700.0,1700.0,5.0,1.0,média
114280,PR,Sim,6800.0,2266.0,6.0,4.0,média
114281,PR,Sim,2700.0,540.0,3.0,3.0,média baixa
114282,PR,Sim,1804.0,902.0,4.0,1.0,média baixa
114283,PR,Sim,2000.0,2000.0,5.0,1.0,média
114284,PR,Sim,3800.0,1266.0,4.0,1.0,média
114285,PR,Sim,3000.0,3000.0,6.0,2.0,alta
114286,PR,Nao,724.0,724.0,3.0,1.0,média baixa
114289,PR,Sim,998.0,499.0,3.0,1.0,média baixa
114290,PR,Sim,3350.0,670.0,3.0,2.0,média baixa
114291,PR,Nao,347.0,173.0,1.0,1.0,baixa
114292,PR,Sim,2824.0,1412.0,4.0,1.0,média
114294,PR,Sim,2600.0,650.0,3.0,1.0,média baixa
114295,PR,Sim,4624.0,1541.0,5.0,2.0,média
114296,PR,Sim,5000.0,1250.0,4.0,1.0,média
114297,PR,Nao,724.0,181.0,1.0,1.0,baixa
114298,PR,Nao,740.0,370.0,3.0,1.0,baixa
114300,PR,Sim,1689.0,422.0,3.0,1.0,baixa
114301,PR,Nao,1500.0,750.0,4.0,1.0,média baixa
114302,PR,Sim,5900.0,1966.0,5.0,1.0,média
114303,PR,Nao,1900.0,950.0,4.0,1.0,média baixa
114304,PR,Nao,1000.0,500.0,3.0,1.0,média baixa
114305,PR,Nao,800.0,800.0,4.0,1.0,média baixa
114306,PR,Sim,1620.0,324.0,2.0,2.0,baixa
114308,PR,Sim,5500.0,1100.0,4.0,1.0,média
114309,PR,Sim,950.0,475.0,3.0,1.0,média baixa
114310,PR,Nao,1462.0,731.0,4.0,1.0,média baixa
114311,PR,Nao,4000.0,2000.0,5.0,1.0,média
114312,PR,Nao,2200.0,1100.0,4.0,1.0,média
114313,PR,Nao,2200.0,733.0,4.0,2.0,média baixa
114314,PR,Sim,1985.0,992.0,4.0,1.0,média baixa
114315,PR,Nao,2850.0,475.0,3.0,2.0,média baixa
114317,PR,Nao,1224.0,306.0,2.0,1.0,baixa
114318,PR,Sim,4800.0,960.0,4.0,3.0,média baixa
114319,PR,Nao,1500.0,500.0,3.0,2.0,média baixa
114321,PR,Sim,1870.0,467.0,3.0,2.0,média baixa
114322,PR,Nao,1854.0,618.0,3.0,1.0,média baixa
114324,PR,Sim,4550.0,2275.0,6.0,1.0,média
114325,PR,Nao,650.0,325.0,2.0,2.0,baixa
114326,PR,Nao,400.0,400.0,3.0,1.0,baixa
114327,PR,Nao,2828.0,1414.0,4.0,1.0,média
114328,PR,Sim,1924.0,962.0,4.0,1.0,média baixa
114329,PR,Sim,2500.0,625.0,3.0,2.0,média baixa
114330,PR,Nao,1170.0,585.0,3.0,1.0,média baixa
114331,PR,Sim,1900.0,633.0,3.0,1.0,média baixa
114332,PR,Nao,724.0,362.0,2.0,1.0,baixa
114333,PR,Nao,1000.0,500.0,3.0,1.0,média baixa
114334,PR,Nao,1448.0,724.0,3.0,1.0,média baixa
114335,PR,Nao,3970.0,992.0,4.0,1.0,média baixa
114336,PR,Nao,2400.0,800.0,4.0,1.0,média baixa
114337,PR,Sim,3224.0,1074.0,4.0,1.0,média
114338,PR,Nao,800.0,266.0,2.0,1.0,baixa
114340,PR,Nao,800.0,266.0,2.0,1.0,baixa
114341,PR,Nao,1950.0,975.0,4.0,1.0,média baixa
114342,PR,Nao,1312.0,437.0,3.0,1.0,baixa
114343,PR,Sim,1794.0,598.0,3.0,1.0,média baixa
114344,PR,Nao,1746.0,873.0,4.0,1.0,média baixa
114345,PR,Nao,2500.0,1250.0,4.0,1.0,média
114346,PR,Sim,2200.0,440.0,3.0,1.0,baixa
114347,PR,Sim,4815.0,1605.0,5.0,3.0,média
114348,PR,Sim,4000.0,1000.0,4.0,2.0,média baixa
114349,PR,Sim,3200.0,1066.0,4.0,2.0,média
114350,PR,Sim,6000.0,1000.0,4.0,4.0,média baixa
114351,PR,Nao,1550.0,775.0,4.0,1.0,média baixa
114352,PR,Nao,1721.0,430.0,3.0,1.0,baixa
114354,PR,Sim,1190.0,170.0,1.0,2.0,baixa
114355,PR,Nao,2274.0,568.0,3.0,2.0,média baixa
114356,PR,Sim,1300.0,433.0,3.0,1.0,baixa
114357,PR,Nao,0.0,0.0,0.0,1.0,baixa
114358,PR,Sim,3640.0,910.0,4.0,2.0,média baixa
114359,PR,Nao,1448.0,724.0,3.0,1.0,média baixa
114360,PR,Nao,826.0,275.0,2.0,1.0,baixa
114361,PR,Nao,800.0,400.0,3.0,1.0,baixa
114362,PR,Sim,2500.0,625.0,3.0,5.0,média baixa
114365,PR,Nao,986.0,328.0,2.0,2.0,baixa
114366,PR,Sim,2400.0,1200.0,4.0,1.0,média
114367,PR,Sim,13700.0,1957.0,5.0,3.0,média
114368,PR,Sim,4816.0,1204.0,4.0,2.0,média
114369,PR,Nao,1000.0,250.0,2.0,1.0,baixa
114371,PR,Sim,2500.0,833.0,4.0,2.0,média baixa
114373,PR,Nao,1236.0,412.0,3.0,3.0,baixa
114374,PR,Nao,1200.0,600.0,3.0,1.0,média baixa
114375,PR,Nao,724.0,362.0,2.0,1.0,baixa
114376,PR,Sim,2000.0,666.0,3.0,2.0,média baixa
114377,PR,Sim,4434.0,1108.0,4.0,3.0,média
114378,PR,Sim,1904.0,634.0,3.0,2.0,média baixa
114380,PR,Nao,1612.0,806.0,4.0,2.0,média baixa
114381,PR,Nao,1184.0,592.0,3.0,1.0,média baixa
114382,PR,Sim,2624.0,1312.0,4.0,2.0,média
114383,PR,Sim,3750.0,750.0,4.0,2.0,média baixa
114384,PR,Nao,0.0,0.0,0.0,2.0,baixa
114385,PR,Sim,2600.0,866.0,4.0,1.0,média baixa
114387,PR,Sim,2000.0,1000.0,4.0,3.0,média baixa
114388,PR,Nao,1105.0,184.0,2.0,2.0,baixa
114389,PR,Nao,2500.0,833.0,4.0,2.0,média baixa
114390,PR,Nao,2675.0,445.0,3.0,1.0,média baixa
114392,PR,Sim,950.0,316.0,2.0,1.0,baixa
114393,PR,Sim,2400.0,800.0,4.0,3.0,média baixa
114394,PR,Nao,1224.0,306.0,2.0,1.0,baixa
114395,PR,Nao,1200.0,600.0,3.0,1.0,média baixa
114396,PR,Nao,962.0,481.0,3.0,2.0,média baixa
114397,PR,Nao,1448.0,724.0,3.0,1.0,média baixa
114399,PR,Nao,1500.0,300.0,2.0,2.0,baixa
114400,PR,Sim,1500.0,375.0,3.0,2.0,baixa
114401,PR,Sim,1500.0,750.0,4.0,1.0,média baixa
114402,PR,Nao,1124.0,281.0,2.0,1.0,baixa
114403,PR,Sim,3888.0,777.0,4.0,1.0,média baixa
114404,PR,Nao,3791.0,1263.0,4.0,2.0,média
114405,PR,Sim,2900.0,725.0,4.0,2.0,média baixa
114406,PR,Sim,4450.0,741.0,4.0,4.0,média baixa
114407,PR,Sim,3200.0,1066.0,4.0,2.0,média
114408,PR,Sim,724.0,241.0,2.0,1.0,baixa
114409,PR,Sim,5500.0,1375.0,4.0,3.0,média
114410,PR,Sim,2600.0,2600.0,6.0,1.0,alta
114411,PR,Sim,11200.0,3733.0,7.0,2.0,alta
114412,PR,Nao,1887.0,943.0,4.0,2.0,média baixa
114413,PR,Nao,5200.0,2600.0,6.0,2.0,alta
114414,PR,Sim,4353.0,1088.0,4.0,3.0,média
114415,PR,Nao,2274.0,454.0,3.0,1.0,média baixa
114416,PR,Nao,1524.0,508.0,3.0,1.0,média baixa
114417,PR,Sim,7760.0,1552.0,5.0,3.0,média
114418,PR,Sim,6500.0,2166.0,5.0,5.0,média
114421,PR,Nao,850.0,425.0,3.0,1.0,baixa
114423,PR,Nao,1600.0,800.0,4.0,1.0,média baixa
114424,PR,Nao,800.0,400.0,3.0,1.0,baixa
114425,PR,Sim,5172.0,1293.0,4.0,2.0,média
114426,PR,Nao,1500.0,1500.0,5.0,1.0,média
114427,PR,Nao,1728.0,345.0,2.0,1.0,baixa
114428,PR,Nao,1124.0,374.0,3.0,1.0,baixa
114429,PR,Sim,4380.0,1095.0,4.0,1.0,média
114430,PR,Nao,906.0,302.0,2.0,1.0,baixa
114431,PR,Nao,1448.0,1448.0,4.0,1.0,média
114432,PR,Nao,874.0,437.0,3.0,1.0,baixa
114433,PR,Nao,250.0,125.0,1.0,1.0,baixa
114434,PR,Nao,400.0,400.0,3.0,1.0,baixa
114435,PR,Sim,1448.0,362.0,2.0,1.0,baixa
114436,PR,Nao,1448.0,482.0,3.0,1.0,média baixa
114437,PR,Nao,1700.0,566.0,3.0,2.0,média baixa
114438,PR,Nao,657.0,164.0,1.0,1.0,baixa
114441,PR,Nao,924.0,462.0,3.0,1.0,média baixa
114442,PR,Nao,3448.0,862.0,4.0,1.0,média baixa
114443,PR,Nao,2100.0,1050.0,4.0,1.0,média
114444,PR,Sim,6174.0,1234.0,4.0,1.0,média
114445,PR,Nao,2664.0,888.0,4.0,2.0,média baixa
114446,PR,Nao,2800.0,2800.0,6.0,1.0,alta
114447,PR,Sim,2580.0,860.0,4.0,1.0,média baixa
114449,PR,Nao,5100.0,1275.0,4.0,2.0,média
114450,PR,Sim,2810.0,702.0,3.0,2.0,média baixa
114452,PR,Sim,3020.0,755.0,4.0,2.0,média baixa
114453,PR,Sim,5850.0,1950.0,5.0,3.0,média
114455,PR,Sim,9050.0,3016.0,6.0,2.0,alta
114456,PR,Nao,1918.0,959.0,4.0,1.0,média baixa
114457,PR,Sim,3200.0,800.0,4.0,3.0,média baixa
114458,PR,Sim,9000.0,3000.0,6.0,3.0,alta
114459,PR,Sim,4100.0,4100.0,7.0,2.0,alta
114460,PR,Nao,1280.0,640.0,3.0,1.0,média baixa
114461,PR,Sim,1608.0,804.0,4.0,1.0,média baixa
114463,PR,Nao,1448.0,724.0,3.0,1.0,média baixa
114464,PR,Sim,2500.0,833.0,4.0,2.0,média baixa
114467,PR,Nao,3154.0,1051.0,4.0,2.0,média
114470,PR,Sim,6200.0,1240.0,4.0,1.0,média
114471,PR,Sim,2950.0,983.0,4.0,2.0,média baixa
114472,PR,Nao,1210.0,605.0,3.0,1.0,média baixa
114473,PR,Nao,1200.0,600.0,3.0,1.0,média baixa
114474,PR,Sim,2320.0,1160.0,4.0,2.0,média
114478,PR,Nao,724.0,724.0,3.0,1.0,média baixa
114479,PR,Sim,3340.0,835.0,4.0,1.0,média baixa
114480,PR,Sim,1770.0,442.0,3.0,1.0,média baixa
114481,PR,Sim,8836.0,1767.0,5.0,3.0,média
114482,PR,Sim,1700.0,850.0,4.0,1.0,média baixa
114484,PR,Nao,1448.0,724.0,3.0,1.0,média baixa
114485,PR,Nao,1800.0,1800.0,5.0,1.0,média
114486,PR,Sim,9300.0,2325.0,6.0,3.0,média
114487,PR,Sim,4255.0,1063.0,4.0,1.0,média
114489,PR,Sim,4520.0,2260.0,6.0,1.0,média
114490,PR,Sim,1900.0,950.0,4.0,3.0,média baixa
114492,PR,Nao,1900.0,380.0,3.0,2.0,baixa
114493,PR,Nao,1500.0,750.0,4.0,1.0,média baixa
114494,PR,Nao,4030.0,1343.0,4.0,2.0,média
114495,PR,Nao,397.0,132.0,1.0,1.0,baixa
114496,PR,Sim,2908.0,969.0,4.0,1.0,média baixa
114497,PR,Sim,2524.0,841.0,4.0,2.0,média baixa
114498,PR,Sim,1800.0,360.0,2.0,2.0,baixa
114499,PR,Nao,4100.0,1366.0,4.0,1.0,média
114500,PR,Sim,5434.0,1358.0,4.0,4.0,média
114502,PR,Nao,1500.0,1500.0,5.0,1.0,média
114503,PR,Nao,1580.0,526.0,3.0,1.0,média baixa
114504,PR,Nao,724.0,724.0,3.0,1.0,média baixa
114506,PR,Sim,2000.0,500.0,3.0,2.0,média baixa
114508,PR,Nao,2400.0,800.0,4.0,3.0,média baixa
114509,PR,Nao,1297.0,324.0,2.0,1.0,baixa
114511,PR,Nao,900.0,900.0,4.0,3.0,média baixa
114519,PR,Nao,1200.0,400.0,3.0,1.0,baixa
114521,PR,Nao,1595.0,398.0,3.0,1.0,baixa
114522,PR,Nao,800.0,266.0,2.0,1.0,baixa
114523,PR,Nao,1124.0,562.0,3.0,2.0,média baixa
114524,PR,Nao,724.0,724.0,3.0,1.0,média baixa
114525,PR,Nao,2124.0,1062.0,4.0,2.0,média
114526,PR,Sim,1074.0,358.0,2.0,1.0,baixa
114527,PR,Sim,5008.0,1252.0,4.0,2.0,média
114528,PR,Sim,1840.0,920.0,4.0,1.0,média baixa
114529,PR,Sim,5100.0,1275.0,4.0,1.0,média
114530,PR,Sim,3600.0,900.0,4.0,2.0,média baixa
114531,PR,Sim,3000.0,600.0,3.0,3.0,média baixa
114535,PR,Sim,2544.0,1272.0,4.0,3.0,média
114536,PR,Nao,1448.0,724.0,3.0,1.0,média baixa
114537,PR,Sim,13950.0,2790.0,6.0,2.0,alta
114538,PR,Sim,1400.0,466.0,3.0,1.0,média baixa
114539,PR,Nao,2600.0,866.0,4.0,3.0,média baixa
114540,PR,Nao,1140.0,228.0,2.0,1.0,baixa
114541,PR,Sim,8724.0,2908.0,6.0,2.0,alta
114542,PR,Sim,12350.0,2058.0,5.0,4.0,média
114543,PR,Sim,3250.0,812.0,4.0,2.0,média baixa
114544,PR,Sim,1400.0,280.0,2.0,2.0,baixa
114545,PR,Sim,9672.0,1612.0,5.0,2.0,média
114546,PR,Sim,3080.0,770.0,4.0,2.0,média baixa
114547,PR,Sim,2224.0,741.0,4.0,1.0,média baixa
114548,PR,Sim,1817.0,302.0,2.0,1.0,baixa
114549,PR,Sim,2688.0,896.0,4.0,2.0,média baixa
114550,PR,Sim,724.0,724.0,3.0,2.0,média baixa
114552,PR,Sim,8000.0,8000.0,7.0,1.0,alta
114554,PR,Sim,3500.0,1166.0,4.0,2.0,média
114556,PR,Sim,2300.0,766.0,4.0,4.0,média baixa
114557,PR,Sim,4024.0,1341.0,4.0,2.0,média
114558,PR,Nao,1824.0,608.0,3.0,1.0,média baixa
114559,PR,Nao,550.0,137.0,1.0,2.0,baixa
114560,PR,Nao,1795.0,359.0,2.0,1.0,baixa
114561,PR,Nao,3394.0,848.0,4.0,1.0,média baixa
114562,PR,Nao,1100.0,366.0,3.0,3.0,baixa
114563,PR,Sim,3724.0,931.0,4.0,2.0,média baixa
114564,PR,Nao,410.0,82.0,1.0,2.0,baixa
114565,PR,Nao,2424.0,1212.0,4.0,1.0,média
114566,PR,Sim,2550.0,850.0,4.0,3.0,média baixa
114567,PR,Nao,2000.0,500.0,3.0,1.0,média baixa
114568,PR,Nao,2014.0,402.0,3.0,2.0,baixa
114569,PR,Nao,3175.0,793.0,4.0,1.0,média baixa
114570,PR,Sim,2368.0,789.0,4.0,2.0,média baixa
114571,PR,Sim,5318.0,1772.0,5.0,2.0,média
114572,PR,Sim,2095.0,1047.0,4.0,3.0,média
114573,PR,Nao,1000.0,333.0,2.0,2.0,baixa
114574,PR,Sim,3000.0,750.0,4.0,2.0,média baixa
114575,PR,Sim,1020.0,1020.0,4.0,1.0,média
114576,PR,Sim,4898.0,979.0,4.0,2.0,média baixa
114577,PR,Sim,10000.0,2500.0,6.0,5.0,alta
114578,PR,Sim,2400.0,800.0,4.0,2.0,média baixa
114579,PR,Nao,1200.0,1200.0,4.0,1.0,média
114580,PR,Sim,3000.0,750.0,4.0,2.0,média baixa
114582,PR,Nao,1824.0,912.0,4.0,3.0,média baixa
114583,PR,Nao,2600.0,650.0,3.0,2.0,média baixa
114584,PR,Nao,724.0,724.0,3.0,1.0,média baixa
114585,PR,Nao,2604.0,434.0,3.0,2.0,baixa
114586,PR,Nao,1448.0,724.0,3.0,1.0,média baixa
114587,PR,Nao,1500.0,750.0,4.0,1.0,média baixa
114588,PR,Nao,1500.0,750.0,4.0,2.0,média baixa
114589,PR,Nao,1448.0,724.0,3.0,1.0,média baixa
114590,PR,Nao,1448.0,1448.0,4.0,2.0,média
114591,PR,Nao,1448.0,1448.0,4.0,1.0,média
114593,PR,Nao,1198.0,199.0,2.0,1.0,baixa
114595,PR,Nao,1448.0,724.0,3.0,1.0,média baixa
114596,PR,Sim,2300.0,575.0,3.0,3.0,média baixa
114597,PR,Sim,3500.0,1750.0,5.0,2.0,média
114598,PR,Nao,1448.0,1448.0,4.0,2.0,média
114599,PR,Nao,724.0,724.0,3.0,1.0,média baixa
114600,PR,Nao,2672.0,668.0,3.0,1.0,média baixa
114601,PR,Nao,4948.0,1649.0,5.0,1.0,média
114603,PR,Nao,8500.0,2125.0,5.0,1.0,média
114604,PR,Nao,1200.0,300.0,2.0,1.0,baixa
114605,PR,Nao,1200.0,1200.0,4.0,2.0,média
114606,PR,Nao,400.0,200.0,2.0,1.0,baixa
114607,PR,Nao,1400.0,700.0,3.0,1.0,média baixa
114608,PR,Nao,1500.0,750.0,4.0,1.0,média baixa
114609,PR,Nao,1000.0,333.0,2.0,1.0,baixa
114610,PR,Sim,3000.0,750.0,4.0,1.0,média baixa
114611,PR,Nao,1448.0,724.0,3.0,1.0,média baixa
114612,PR,Nao,932.0,466.0,3.0,1.0,média baixa
114613,PR,Nao,724.0,724.0,3.0,1.0,média baixa
114614,PR,Nao,1524.0,508.0,3.0,2.0,média baixa
114615,PR,Sim,5082.0,2541.0,6.0,2.0,alta
114616,PR,Nao,8700.0,2175.0,6.0,3.0,média
114617,PR,Sim,2535.0,845.0,4.0,1.0,média baixa
114618,PR,Sim,1092.0,364.0,3.0,1.0,baixa
114619,PR,Sim,6000.0,1500.0,5.0,3.0,média
114620,PR,Sim,8850.0,2212.0,6.0,1.0,média
114621,PR,Sim,9125.0,1825.0,5.0,2.0,média
114622,PR,Sim,2474.0,1237.0,4.0,1.0,média
114623,PR,Sim,16763.0,5587.0,7.0,4.0,alta
114624,PR,Nao,1550.0,775.0,4.0,2.0,média baixa
114625,PR,Sim,4500.0,4500.0,7.0,2.0,alta
114626,PR,Sim,5000.0,2500.0,6.0,10.0,alta
114627,PR,Sim,7173.0,1793.0,5.0,2.0,média
114628,PR,Nao,2649.0,2649.0,6.0,1.0,alta
114629,PR,Sim,3600.0,1800.0,5.0,1.0,média
114630,PR,Nao,724.0,362.0,2.0,3.0,baixa
114631,PR,Nao,724.0,362.0,2.0,1.0,baixa
114632,PR,Nao,871.0,217.0,2.0,1.0,baixa
114633,PR,Nao,1448.0,289.0,2.0,1.0,baixa
114634,PR,Sim,1258.0,314.0,2.0,1.0,baixa
114637,PR,Sim,948.0,158.0,1.0,2.0,baixa
114638,PR,Nao,1518.0,506.0,3.0,1.0,média baixa
114640,PR,Nao,1448.0,724.0,3.0,1.0,média baixa
114642,PR,Nao,724.0,724.0,3.0,1.0,média baixa
